base_index,base,category_type,category,particle_count,angular_centroid_deg,angular_variance,overlap_score
1122,12.152910582116421,family,boson,3,227.8194136412495,0.39294408970252837,1.0
1122,12.152910582116421,family,quark,1,17.998048011997103,1.1102230246251565e-16,1.0
1123,12.1626725345069,family,lepton,3,80.32998405310315,0.5559053832169758,1.0
1123,12.1626725345069,family,meson,17,122.84396554033374,0.850891978268364,0.8823529411764706
1123,12.1626725345069,family,baryon,7,112.48847404381122,0.6864703509510566,0.8571428571428571
1123,12.1626725345069,family,boson,3,227.7213794114019,0.3947409612650231,1.0
1123,12.1626725345069,family,quark,1,17.876565284997053,0.0,1.0
1124,12.172434486897378,family,lepton,3,78.79491422477528,0.5805058020311183,1.0
1124,12.172434486897378,family,meson,17,121.92911420806774,0.8495490287914209,0.9411764705882353
1124,12.172434486897378,family,baryon,7,110.18130882180249,0.6987148727028218,0.8571428571428571
1124,12.172434486897378,family,boson,3,227.6243188398989,0.39653604429192457,1.0
1124,12.172434486897378,family,quark,1,17.755257989199055,0.0,1.0
1125,12.182196439287857,family,lepton,3,77.5550565667269,0.6051348326259223,1.0
1125,12.182196439287857,family,meson,17,121.01781830958616,0.8482035958910636,0.9411764705882353
1125,12.182196439287857,family,baryon,7,108.06994575547255,0.7114152089782394,0.8571428571428571
1125,12.182196439287857,family,boson,3,227.52823577952796,0.39832929603579337,1.0
1125,12.182196439287857,family,quark,1,17.634125705914652,0.0,1.0
1126,12.191958391678334,family,lepton,3,76.66685668745369,0.6296009293926983,1.0
1126,12.191958391678334,family,meson,17,120.11000686253247,0.8468559560401505,0.9411764705882353
1126,12.191958391678334,family,baryon,7,106.18338425543162,0.7244901386828573,0.8571428571428571
1126,12.191958391678334,family,boson,3,227.43313411022473,0.4001206737327905,1.0
1126,12.191958391678334,family,quark,1,17.513168017837188,0.0,1.0
1127,12.201720344068812,family,lepton,3,76.19866905107358,0.6536709401362406,1.0
1127,12.201720344068812,family,meson,17,119.20561047672902,0.8455063856834065,0.9411764705882353
1127,12.201720344068812,family,baryon,7,104.5564718797557,0.7378443097196455,0.8571428571428571
1127,12.201720344068812,family,boson,3,227.33901773897733,0.4019101346004602,1.0
1127,12.201720344068812,family,quark,1,17.39238450903656,0.0,1.0
1128,12.211482296459291,family,lepton,3,76.23189534102968,0.6770578611669726,1.0
1128,12.211482296459291,family,meson,17,118.30456133360995,0.8441551611884722,0.9411764705882353
1128,12.211482296459291,family,baryon,7,103.23096035685565,0.7513652459829232,0.8571428571428571
1128,12.211482296459291,family,boson,3,227.2458905997216,0.40369763583551976,1.0
1128,12.211482296459291,family,quark,1,17.271774764952788,0.0,1.0
1129,12.221244248849768,family,lepton,3,76.86039427267906,0.6994060216354719,1.0
1129,12.221244248849768,family,meson,17,117.4067931643733,0.8428025587968052,0.9411764705882353
1129,12.221244248849768,family,baryon,7,102.25651797539311,0.7649195211362165,0.8571428571428571
1129,12.221244248849768,family,boson,3,227.15375665322662,0.4054831346116433,1.0
1129,12.221244248849768,family,quark,1,17.151338372390875,0.0,1.0
1130,12.231006201240247,family,lepton,3,78.18600421363642,0.7202750689932309,1.0
1130,12.231006201240247,family,meson,17,116.5122412270192,0.8414488545744627,0.9411764705882353
1130,12.231006201240247,family,baryon,7,101.69142145888033,0.778347990090563,0.8571428571428571
1130,12.231006201240247,family,boson,3,227.0626198869711,0.4072665880772517,1.0
1130,12.231006201240247,family,quark,1,17.031074919514815,0.0,1.0
1131,12.240768153630725,family,lepton,3,80.30668012015612,0.7391269190753527,0.6666666666666666
1131,12.240768153630725,family,meson,17,115.62084228240336,0.8400943243627612,0.9411764705882353
1131,12.240768153630725,family,baryon,7,101.60238298983025,0.7914601167566346,0.8571428571428571
1131,12.240768153630725,family,boson,3,226.97248431500952,0.4090479533533007,1.0
1131,12.240768153630725,family,quark,1,16.910983995841832,0.0,1.0
1132,12.250530106021204,family,lepton,3,83.29289550092302,0.755324774423516,0.6666666666666666
1132,12.250530106021204,family,meson,17,114.73253456945123,0.8387392437288662,0.9411764705882353
1132,12.250530106021204,family,baryon,7,102.06253903089896,0.8040278008126074,0.8571428571428571
1132,12.250530106021204,family,boson,3,226.88335397782868,0.41082718753106817,1.0
1132,12.250530106021204,family,quark,1,16.791065192236978,0.0,1.0
1133,12.26029205841168,family,lepton,3,87.15006505758701,0.7681595614791228,0.6666666666666666
1133,12.26029205841168,family,meson,17,113.84725777965177,0.8373838879163042,0.9411764705882353
1133,12.26029205841168,family,baryon,7,103.14604409735568,0.815779857452662,0.8571428571428571
1133,12.26029205841168,family,boson,3,226.79523294219297,0.4126042476699524,1.0
1133,12.26029205841168,family,quark,1,16.671318100907236,0.0,1.0
1134,12.27005401080216,family,lepton,3,91.7737850119527,0.7769213726436797,0.6666666666666666
1134,12.27005401080216,family,meson,17,112.96495303093808,0.8360285317954311,0.8823529411764706
1134,12.27005401080216,family,baryon,7,104.91718100922657,0.8263996270143563,0.8571428571428571
1134,12.27005401080216,family,boson,3,226.70812530097976,0.41437909079526125,1.0
1134,12.27005401080216,family,quark,1,16.551742315395906,0.0,1.0
1135,12.279815963192638,family,lepton,3,96.92098776198236,0.7810204712343914,0.6666666666666666
1135,12.279815963192638,family,meson,17,112.08556284107537,0.8346734498138879,0.8823529411764706
1135,12.279815963192638,family,baryon,7,107.41209659244855,0.8355300637086306,0.8571428571428571
1135,12.279815963192638,family,boson,3,226.62203517300347,0.4161516738960127,1.0
1135,12.279815963192638,family,quark,1,16.432337430577455,0.0,1.0
1136,12.289577915583115,family,lepton,3,102.22966576444547,0.7801272639650394,1.0
1136,12.289577915583115,family,meson,17,111.20903110063493,0.8333189159470461,0.8823529411764706
1136,12.289577915583115,family,baryon,7,110.61354983117718,0.8427923018396513,0.8571428571428571
1136,12.289577915583115,family,boson,3,226.536966702828,0.41792195392273435,1.0
1136,12.289577915583115,family,quark,1,16.313103042651367,0.0,1.0
1137,12.299339867973593,family,lepton,3,107.29823729099236,0.7742648096177074,1.0
1137,12.299339867973593,family,meson,17,110.3353030456607,0.8319652036484939,0.7647058823529411
1137,12.299339867973593,family,baryon,7,114.42475843510483,0.8478229125267589,0.8571428571428571
1137,12.299339867973593,family,boson,3,226.45292406056782,0.4196898877852723,1.0
1137,12.299339867973593,family,quark,1,16.194038749137032,0.0,1.0
1138,12.309101820364072,family,lepton,3,111.78780120590818,0.7637975797131942,1.0
1138,12.309101820364072,family,meson,17,109.46432523009695,0.8306125858005712,0.7058823529411765
1138,12.309101820364072,family,baryon,7,118.65612376910416,0.850328662094273,0.7142857142857143
1138,12.309101820364072,family,boson,3,226.36991144167726,0.4214554323505938,1.0
1138,12.309101820364072,family,quark,1,16.075144148868077,0.0,1.0
1139,12.31886377275455,family,lepton,3,115.48880928999078,0.7493243300369415,1.0
1139,12.31886377275455,family,meson,17,108.59604549806767,0.8292613346649871,0.7058823529411765
1139,12.31886377275455,family,baryon,7,123.0408871839026,0.8501452120092609,0.7142857142857143
