base,score,base_index
2.0688137627525505,0.0175797712199561,89
6.998599719943988,0.0176058811033561,594
3.4354870974194838,0.0176102617599077,229
5.875975195039008,0.0176291328119475,479
2.4592918583716745,0.0176447541202927,129
14.036967393478694,0.0176520259799667,1315
17.76603320664133,0.017664750139717,1697
2.049289857971594,0.0176852580669587,87
28.9629925985197,0.017695267391351,2844
12.523864772954589,0.0177467212444605,1160
11.75267053410682,0.0177754648509245,1081
3.035247049409881,0.0177818893446444,188
7.808841768353671,0.0177979582649916,677
7.867413482696539,0.0178112979031441,683
9.624564912982596,0.0178191646170679,863
10.600760152030404,0.0178283547188831,963
36.1380276055211,0.0178866609717191,3579
14.905781156231244,0.017942912060579,1404
13.734346869373873,0.0179879338460535,1284
15.120544108821765,0.018024128035503,1426
6.793598719743948,0.0180343078444673,573
14.349349869973992,0.0180783045118976,1347
6.139547909581916,0.0180833395680633,506
48.477135427085415,0.0180920594750439,4843
3.777155431086217,0.0181021888327776,264
5.407401480296059,0.0181120553703185,431
1.3757151430286056,0.0181637137486571,18
5.075495099019804,0.0181815623748379,397
3.50382076415283,0.0181844836513724,236
2.576435287057412,0.0182137398375324,141
6.588597719543909,0.0182272295814254,552
13.64648929785957,0.0182510394993865,1275
17.49269853970794,0.0183001968600179,1669
14.378635727145427,0.018327343811282,1350
6.373834766953391,0.0183315254505741,530
35.942788557711545,0.0183438983131666,3559
46.17331466293259,0.0183900469792709,4607
1.6783356671334266,0.018393691264964,49
7.125505101020204,0.0183959264851893,607
35.66945389077816,0.0184026477798623,3531
9.692898579715942,0.0184124722925423,870
1.3952390478095618,0.0184378202413947,20
9.975995199039806,0.0184455579144159,899
16.233406681336266,0.0184535099855328,1540
27.313222644528903,0.0184763131327599,2675
9.839327865573113,0.0185524741434476,885
24.79463892778556,0.0186323394213877,2417
8.697179435887177,0.0186521924923405,768
15.676975395079014,0.0186526779574561,1483
18.791038207641527,0.0186700136691105,1802
9.819803960792155,0.0186763597558008,883
4.792398479695939,0.0186909028036643,368
30.56395279055811,0.0186922290452531,3008
18.66413282656531,0.0187511304412815,1789
9.878375675135024,0.0187929859732723,889
5.368353670734146,0.018828373700457,427
18.21508301660332,0.0188347837001573,1743
6.461692338467693,0.0188603143123226,539
10.854570914182837,0.0188713540148726,989
9.068133626725343,0.0188836950981333,806
24.8629725945189,0.0189219202422879,2424
4.314062812562512,0.0189667998770483,319
8.960752150430086,0.0190136887359171,795
13.85149029805961,0.0190546425690716,1296
9.487897579515902,0.0190749925731487,849
5.09501900380076,0.01909015922405,399
34.57611522304461,0.0190908449280318,3419
37.25089017803561,0.0191182222025682,3693
5.163352670534106,0.0191317858363008,406
8.521464292858571,0.0191779165345435,750
16.174834966993398,0.0191848787844748,1534
10.346949389877974,0.019188974868601,937
4.645969193838767,0.0192464442805925,353
21.778195639127823,0.0193033221111717,2108
6.549549909981996,0.0193214373804746,548
1.756431286257251,0.0193294325027101,57
4.68501700340068,0.0193526855064857,357
8.853370674134826,0.019359783104531,784
13.80268053610722,0.0194012316371372,1291
10.493378675735146,0.0194150036114048,952
2.6935787157431488,0.0194177969466826,153
22.178435687137423,0.0194584848395509,2149
13.890538107621524,0.0195212794842696,1300
13.09005801160232,0.0195250155610973,1218
10.5129025805161,0.0195516234771618,954
4.665493098619724,0.0196109002665828,355
45.64616923384677,0.0196302290783677,4553
11.664812962592515,0.0196738232322894,1072
2.2250050010002003,0.0196864250200782,105
1.2292858571714342,0.0196901715418654,3
28.748229645929182,0.0196914992663158,2822
10.786237247449488,0.0197025536619749,982
33.394918983796764,0.0197190934891624,3298
3.620964192838567,0.0198341454652736,248
1.5319063812762552,0.0198403443837286,34
3.86501300260052,0.0198449083770865,273
9.19503900780156,0.0198675393591641,819
5.202400480096019,0.0199007105783943,410
45.421644328865774,0.0199009049973615,4530
2.43000600120024,0.019948467888293,126
5.260972194438888,0.0199715560541678,416
2.410482096419284,0.020004279566469,124
8.560512102420484,0.0200151045277134,754
5.592878575715143,0.0200280788373879,450
11.274334866973394,0.020038853220117,1032
5.612402480496099,0.0200511436398058,452
24.648209641928386,0.0200757462200172,2402
1.3464292858571714,0.0200883268373021,15
1.932146429285857,0.0201147593425253,75
33.9123024604921,0.0201270424499028,3351
41.53638727745549,0.0201324318794085,4132
8.921704340868173,0.0202188860675797,791
3.718583716743349,0.0202321331179001,258
8.589797959591918,0.0203045600631961,757
33.531586317263454,0.0204193993988635,3312
19.201040208041608,0.0204542523344708,1844
44.45521104220844,0.0204847260947215,4431
15.930786157231443,0.0204958565399991,1509
9.780756151230245,0.0204971331328432,879
7.955271054210842,0.0205519786258757,692
19.708661732346467,0.0205919515985184,1896
37.6999399879976,0.0206219525288104,3739
20.011282256451288,0.0206289464832973,1927
25.887977595519104,0.0206432156808405,2529
7.633126625325064,0.0207068654827169,659
6.500740148029606,0.0207406045271434,543
25.985597119423883,0.0207585727132936,2539
3.747869573914783,0.0208662085025199,261
3.0157231446289257,0.0208818080454776,186
17.3755551110222,0.0208962810668049,1657
1.9907181436287256,0.020958775860064,81
17.180316063212643,0.0209982070334207,1637
12.445769153830764,0.0210016159596425,1152
13.470774154830965,0.0210529967384941,1257
7.457411482296459,0.0210580095090468,641
11.108381676335268,0.0211146709538626,1015
17.277935587117423,0.0212101394484397,1647
10.17123424684937,0.0212539539593834,919
42.35639127825565,0.0212799636062976,4216
2.654530906181236,0.0212987166029144,149
44.035447089417886,0.0213278328594729,4388
38.178275655131024,0.0213694438053401,3788
15.881976395279054,0.0214259251049019,1504
29.831806361272253,0.0214368648017652,2933
4.050490098019604,0.0214641850901856,292
25.155831166233245,0.0215282306512101,2454
5.026685337067414,0.021543938655488,392
4.977875575115023,0.0215570253535293,387
1.824764952990598,0.0215847076397685,64
7.310982196439288,0.0216276975392835,626
3.113342668533707,0.0216612900653202,196
6.07121424284857,0.0218458871975631,499
6.959551910382077,0.0218588089720045,590
35.1618323664733,0.0219062527946586,3479
8.980276055211041,0.0220092544826968,797
10.200520104020804,0.0220216310769601,922
3.45501100220044,0.0220336444385385,231
4.606921384276856,0.0220615097428896,349
5.465973194638928,0.022062112873123,437
14.76911382276455,0.0220902715161357,1390
