control,replicate,base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,observed_phi_score,empirical_p_value_score_ge_observed
shuffle_lifetimes,27,1.618033988749895,3.331613322489972,0.2197271920915482,1.026932218765661,2.0771457694702615,2.8830431510242724,5,0.8522858323921444,0.9310344827586207,0.5986222915542689,-0.2764734668858792,0.30634896253003313,0.5828224294159123,1.9024788744266596,0.10759932002865304,0.12532163735101456,-1.4049582577335311,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,28,1.618033988749895,3.3971352028310107,0.18871714614146315,0.5541221588133807,1.5218598826538035,2.2853980626152426,5,0.8112836951035822,0.9310344827586207,0.19734699851118853,-0.22501742786218829,0.30634896253003313,0.5313663903922214,1.7345134320150621,0.12310576517299528,0.10685133701749877,-1.5167428141577193,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,29,1.618033988749895,3.0431813232968583,0.08913157626759421,0.9864939373594614,2.2795165798215926,3.258726654101018,2,0.9576752513989023,0.9310344827586207,0.12488435782702778,-0.1390408131200551,0.30634896253003313,0.4453897756500882,1.4538641553467775,0.13829811835658695,0.10115017312880273,-0.8537249971841256,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,30,1.618033988749895,3.388008909503755,0.03221515425270225,0.8160160569078425,1.9362387320743897,2.7764735492059742,2,0.949732831591859,0.896551724137931,0.8915825076722058,0.17374174259474282,0.30634896253003313,0.13260721993529032,0.4328632904127758,0.10625593749482344,0.11403615118327072,-0.8875627185534797,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,31,1.618033988749895,3.141621080961457,0.08728026901157278,0.8355514881068755,1.9062200041907444,2.8152097680771,2,0.9285548400635485,0.9655172413793104,0.3595822902171013,0.1855830197196605,0.30634896253003313,0.12076594281037262,0.3942103861328835,0.1195201880795097,0.1071058801158246,-0.5149670463679272,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,32,1.618033988749895,3.3880089095037556,0.11838750811971106,0.7289124643792131,1.9552780242949388,2.8145401341751652,3,0.8547596139508268,0.9310344827586207,0.6393047804990961,0.14255415813138012,0.30634896253003313,0.16379480439865302,0.5346674036233933,0.11091144830540754,0.11241355952481479,-0.9327553890440681,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,33,1.618033988749895,3.440070116549512,0.16577829672641317,0.683780494204854,1.8435210816672638,2.8027810108612385,2,0.9081983648176759,0.8275862068965517,0.5423566574321763,0.2194624966583155,0.30634896253003313,0.08688646587171764,0.28361925940323585,0.1196574650237289,0.11716767572091714,-0.942363079467291,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,34,1.618033988749895,3.236617201725714,0.22356745222871224,0.9859648661463207,2.3141658881329947,3.2208186092231585,5,0.8355894205599256,0.9655172413793104,0.0457180204503167,0.07678880973583112,0.30634896253003313,0.229560152794202,0.7493420277919072,0.12015156868994735,0.10457186238025434,-0.8745643350128461,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,35,1.618033988749895,3.4343874601225965,0.12008486651508474,0.9472171282641435,1.7876252081024866,2.466124556046841,4,0.841681297610355,0.9310344827586207,0.21626434863822053,0.17982098986767475,0.30634896253003313,0.12652797266235838,0.4130190995830584,0.10876934072065474,0.10803891354161498,-1.0250258741607179,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,36,1.618033988749895,3.374548236208473,0.21315109206975574,1.1996298284505027,2.088170708605797,2.84786725383115,3,0.9022175827447396,0.9655172413793104,0.5972532296327858,-0.18623479796686648,0.30634896253003313,0.4925837604968996,1.6079171818595888,0.12557071884538612,0.1141534994860206,-1.2923734876669926,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,37,1.618033988749895,3.276108478543875,0.23318173212667284,0.8354378644694864,2.3613177296780927,3.1546698181806243,4,0.9405816177280873,0.9310344827586207,0.6098232416301346,0.21324855889762037,0.30634896253003313,0.09310040363241276,0.303903113833087,0.11456209018869476,0.10767499484434373,-0.6685332529231807,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,38,1.618033988749895,3.1247167707658337,0.17492207882658456,0.9357306037991315,2.385280311089537,3.108114509732174,2,1.016811159883761,0.8275862068965517,0.057472038782993784,-0.10055335661888908,0.30634896253003313,0.4069023191489222,1.328231425327681,0.11850924478827066,0.09789862066460542,-0.9488795740154155,-1.1647578339532458,0.7128712871287128
