base,family,theta_rad,x,y,resultant_length
6.712970711297071,boson,5.792286400039975,0.2951715180694513,-0.15778197199617883,0.3346959452494568
6.712970711297071,lepton,2.116023814543231,-0.4516989672368606,0.7446923340041682,0.8709756766565999
6.712970711297071,meson,5.3912839040953795,0.19373437856008618,-0.24011639356073503,0.30852697109438676
6.712970711297071,quark,2.3706363021085006,-0.7172445914423338,0.6968214951095579,1.0
6.9171548117154815,baryon,1.6786066294008228,-0.05228838034289299,0.4831230248835081,0.485944371190236
6.9171548117154815,boson,6.032504689188434,0.337577019072721,-0.08644234848262666,0.34846882703796633
6.9171548117154815,lepton,0.4770732375883752,0.5887188015380593,0.3043066725865824,0.6627159106775138
6.9171548117154815,meson,4.17019340650854,-0.194806602150509,-0.32337444997408143,0.3775190685746435
6.9171548117154815,quark,2.2365652546099333,-0.6176640324545728,0.78644207861225,1.0
7.121338912133891,baryon,0.042431600933637764,0.2605848404080565,0.011063672583678444,0.2608196003016858
7.121338912133891,boson,6.15581876731006,0.41626206520718756,-0.05330642091469691,0.41966138902844957
7.121338912133891,lepton,5.216859305015398,0.1931500938328023,-0.3498327691728885,0.39961221845032696
7.121338912133891,meson,2.8688819349769528,-0.38453564355543246,0.10754642133457691,0.39929174034340476
7.121338912133891,quark,2.1103105916007654,-0.5137193117243635,0.8579583141163948,1.0
7.325523012552301,baryon,2.6933753081169107,-0.14297244359197855,0.06874949073211656,0.15864303357723236
7.325523012552301,boson,6.156778423841788,0.5091777294545913,-0.06470859060105438,0.5132729896167417
7.325523012552301,lepton,3.760292930784335,-0.09378152038740739,-0.0667676293756731,0.11512119656527617
7.325523012552301,meson,1.5782001009562643,-0.0030882444832291377,0.4171099749186857,0.4171214073032632
7.325523012552301,quark,1.9911591160833129,-0.4080916851053069,0.9129409491023562,1.0
7.529707112970711,baryon,1.8086908963026138,-0.027878060155784094,0.11496755284229287,0.11829930027094379
7.529707112970711,boson,6.0881147953467565,0.597258155312194,-0.11800809967196335,0.6088047434729076
7.529707112970711,lepton,5.524489132496829,0.11867826659606712,-0.11250377869964573,0.1635286861194269
7.529707112970711,meson,0.3896971110229377,0.38176972898152234,0.1567931683303019,0.41271324621543154
7.529707112970711,quark,1.8784839764417556,-0.30285569397082657,0.9530364256571986,1.0
7.733891213389121,baryon,2.344980594666328,-0.23747874559145168,0.24286550159528456,0.3396760316431211
7.733891213389121,boson,5.9848974931700125,0.6664723652627811,-0.20491440496098856,0.6972627388721427
7.733891213389121,lepton,4.2194983211424075,-0.19691270642004188,-0.36661731158325156,0.41615245656153055
7.733891213389121,meson,5.531106858595507,0.25710031734359606,-0.24051381769330327,0.3520617412892025
7.733891213389121,quark,1.7717318342390496,-0.19958610330553408,0.9798802923660179,1.0
7.9380753138075315,baryon,1.264151456260754,0.1580431818695693,0.499138273025432,0.5235615178126334
7.9380753138075315,boson,5.865363973266641,0.708270021219203,-0.31444492635532106,0.7749335679066004
7.9380753138075315,lepton,2.9809180018251733,-0.6212083334476513,0.10068032678393851,0.6293141677621193
7.9380753138075315,meson,4.237945442556665,-0.11913403698817313,-0.23197294011721645,0.2607764631168332
7.9380753138075315,quark,1.6704122684407297,-0.09945126963136122,0.9950424337528075,1.0
8.142259414225942,baryon,6.258292388692733,0.34165214394030674,-0.008506476076142947,0.34175802491564417
8.142259414225942,boson,5.738945318244705,0.7190476326929649,-0.4351732558594644,0.8404791851656315
8.142259414225942,lepton,1.8034145485692543,-0.1833692852194351,0.7740143674044964,0.7954385807279335
8.142259414225942,meson,2.6726588836324074,-0.22319646978786048,0.11307697267090733,0.25020604683776215
8.142259414225942,quark,1.5740889725274871,-0.003292639783048558,0.9999945792469372,1.0
8.346443514644351,baryon,3.913277698429552,-0.10534666996619912,-0.10249631578956572,0.1469810042944382
8.346443514644351,boson,5.610707893991417,0.6991363660879406,-0.5567184542729603,0.8937153325946271
8.346443514644351,lepton,0.682225940071875,0.7076209659072239,0.5748355918662473,0.9116816270319873
8.346443514644351,meson,1.4181884925331116,0.05338494557770255,0.34709797786103586,0.35117938243802754
8.346443514644351,quark,1.4823723989478281,0.08830874485043949,0.9960931510571388,1.0
8.55062761506276,baryon,2.239155780574881,-0.13497647403791244,0.17094558263482798,0.21780964341844017
8.55062761506276,boson,5.483479579087754,0.65165657249471,-0.6705757885201377,0.935055173037911
8.55062761506276,lepton,5.896271525591141,0.9064262108856387,-0.36932498196732977,0.978779555408502
8.55062761506276,meson,0.5110508261282246,0.3973130704079053,0.22278898879166598,0.45551356669562565
8.55062761506276,quark,1.3949135796150025,0.17497733421965345,0.9845724617870356,1.0
8.754811715481171,baryon,2.0766903008844024,-0.08085371839545863,0.14595052736513842,0.16684987328893644
8.754811715481171,boson,5.358884160043244,0.5814461524635136,-0.770444942234021,0.9652279716360315
8.754811715481171,lepton,4.875347008695488,0.16223768684509005,-0.9867513033801472,0.9999996008775528
8.754811715481171,meson,6.039055190837271,0.4938306484891664,-0.12301252813526563,0.5089212035919314
8.754811715481171,quark,1.3113989078965402,0.2564981769162695,0.9665447145572884,1.0
8.95899581589958,baryon,2.1448696745040636,-0.18909974954743552,0.2923934432374439,0.3482134990593431
8.95899581589958,boson,5.237869362211256,0.49416627202016744,-0.8522138628043121,0.9851237345420915
8.95899581589958,lepton,3.8991821681219014,-0.7121458508904497,-0.6736001892747633,0.9802494212859701
8.95899581589958,meson,5.356559145615755,0.30168588875790436,-0.40168767107780995,0.5023617825547257
8.95899581589958,quark,1.2315457112552248,0.33278051287134236,0.9430043108348373,1.0
9.163179916317992,baryon,1.4284524777794025,0.07533451527426357,0.5256639019125154,0.5310346758597775
9.163179916317992,boson,5.120990681904689,0.395618797200372,-0.9137330696919959,0.9957019410180071
9.163179916317992,lepton,2.964653498409343,-0.9109137654869544,0.1628796534419406,0.9253613724696902
9.163179916317992,meson,4.7112366955543425,-0.0005154710330516785,-0.44734669010263733,0.4473469870873961
9.163179916317992,quark,1.1550984776244237,0.40382844532351,0.9148347319311816,1.0
9.367364016736401,baryon,0.5425730217369772,0.43916069327633844,0.26478429112982416,0.5128087707402026
9.367364016736401,boson,5.008571482219329,0.2912686507239561,-0.9544835631805083,0.9979360196306741
9.367364016736401,lepton,2.0689300284049557,-0.4020786660657247,0.7392760054830461,0.8415439774534432
9.367364016736401,meson,4.078904588802759,-0.215448935011464,-0.29334129670555487,0.3639606571464427
9.367364016736401,quark,1.0818256251167737,0.4697174552973554,0.8828168055655584,1.0
9.57154811715481,baryon,5.746627578368797,0.2895884646368004,-0.17223566590368472,0.3369370912499618
9.57154811715481,boson,4.900797341986481,0.18594324581887345,-0.9752106185849049,0.9927792510253278
9.57154811715481,lepton,1.2094393800328176,0.259848004421372,0.6875143550308116,0.7349809342936742
9.57154811715481,meson,3.43388884485747,-0.26169284193622516,-0.07874734684959862,0.27328426254819194
9.57154811715481,quark,1.011516725530201,0.530575698627226,0.8476375569936899,0.9999999999999999
9.775732217573221,baryon,4.123688996690362,-0.11860230574315501,-0.17763492906846,0.21358996922315815
9.775732217573221,boson,4.797773984744123,0.08367324463795967,-0.9775698165320797,0.9811442085966812
9.775732217573221,lepton,0.3838384819564057,0.567053106053738,0.22901597303890298,0.6115533835996229
9.775732217573221,meson,2.7416427276708735,-0.1777303699053449,0.07513270484170761,0.1929585647840538
9.775732217573221,quark,0.9439801086381152,0.5865691930580079,0.8098991182581182,1.0
9.97991631799163,baryon,2.7295906253999136,-0.23845462721800886,0.10420789137833766,0.2602304629884806
9.97991631799163,boson,4.699564333302156,-0.012361223869481,-0.9638117986816126,0.9638910639348395
9.97991631799163,lepton,5.873173513680512,0.4371533825474688,-0.19000663075983804,0.47666088533190876
9.97991631799163,meson,1.965358237500094,-0.05189145706717215,0.12461994458060274,0.1349920512616453
9.97991631799163,quark,0.8790407874139865,0.6378901534005907,0.7701273610219097,1.0
10.184100418410042,baryon,2.0452022953933304,-0.12008068249525514,0.23383782699792577,0.2628678368375221
