base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,base_name,is_phi_neighbor
4.07001400280056,3.2366172017257147,0.17014035102601333,0.9198827176297355,2.312618454383331,3.1938218223451216,3,0.8084533766900278,0.9655172413793104,0.02637697590518029,0.07370809565726362,0.30634896253003313,0.23264086687276953,0.7593982527359218,0.13508496587048333,0.148225208005808,-1.0303541732830017,,False
4.079775955191038,3.0643253940584856,0.1736056553397394,1.024289402929453,2.2902822319873697,3.1590165024613825,3,0.8087842403830334,1.0,0.015334166190597909,0.05691528938321084,0.30634896253003313,0.2494336731468223,0.8142141924909209,0.13508543620453622,0.14822427404081,-0.8644758034662251,,False
4.089537907581516,3.112146840538238,0.17365028853755224,1.0012279866297238,2.2920355739454434,3.227930254598827,3,0.8090759516043818,1.0,0.0071114644145913175,0.039182571914553134,0.30634896253003313,0.26716639061548,0.8720982385872716,0.13508612541954584,0.1482231620340816,-0.9459691034682394,,False
4.099299859971994,3.08611623701536,0.17079388620849037,0.9782994060506578,2.5983119414655156,3.5388016910044477,3,0.8093217472783464,1.0,0.0019452706699465416,0.02067747529823929,0.30634896253003313,0.28567148723179386,0.9325035243224885,0.13508700251846706,0.14822201484768188,-0.9458812177384153,,False
4.109061812362472,2.8883459786184775,0.1658210885930704,0.9742169105799192,2.6632352082644326,3.8151467964980004,3,0.8095163857679538,0.9655172413793104,1.1426358836774675e-05,0.0015958951055716508,0.30634896253003313,0.30475306742446145,0.9947905973227664,0.1350880347972545,0.14822098773114403,-0.7545105507468781,,False
4.118823764752951,3.1381774440611165,0.1597558824351941,0.8825099358246267,2.2316597353265815,3.168469913371747,3,0.8096214325950382,0.9655172413793104,0.0014143205103409606,-0.01784410515080663,0.30634896253003313,0.3241930676808398,1.0582476434829031,0.13508918870788988,0.14822023513309107,-1.063628656459747,,False
4.128585717143428,3.388008909503755,0.1537927465790154,0.7734203705386342,2.1019056169028607,3.012204279465496,3,0.8095236108097433,1.0,0.006179670944479021,-0.037410225504500495,0.30634896253003313,0.34375918803453365,1.122116377334991,0.13509043096742296,0.14821989818503295,-1.3726554408968097,,False
4.138347669533907,3.1627651517230833,0.1491526400976279,0.9734996592784224,2.251261807562618,3.2685392970731697,3,0.8093705156312945,1.0,8.155142470211985e-07,-0.00041346252245364894,0.30634896253003313,0.3067624250524868,1.0013496455775108,0.13509172986583753,0.14822009394268407,-1.0642758206052407,,False
4.148109621924385,3.1072603077769867,0.14684866634773805,1.1175697678370353,2.4604016467978576,3.3586795334144917,3,0.8091632606174993,1.0,0.0016140750727736686,-0.01856817982244842,0.30634896253003313,0.32491714235248154,1.0606112051730159,0.13509305666344376,0.14822090719535555,-1.0301694474600858,,False
4.157871574314862,3.0817818570473334,0.14741719304994888,1.260826490067052,2.373064777683752,3.2912365156921957,3,0.8089044135074469,1.0,0.006372012470210575,-0.03717586825448455,0.30634896253003313,0.3435248307845177,1.1213513763763439,0.13509438692884745,0.14822238531306392,-1.0300531247974245,,False
4.167633526705341,3.151638117356399,0.15075576929619214,1.4032770872943572,2.4356278824808726,3.2680343065011375,3,0.8085978753058802,1.0,0.01431311428830595,-0.05604164369632794,0.30634896253003313,0.3623906062263611,1.182934008437629,0.13509570165852708,0.14822453624758988,-1.1365846570684464,,False
4.177395479095819,3.151638117356399,0.156183503007272,1.3777003816756053,2.39974084229254,3.2012604886294125,3,0.8082487333514446,1.0,0.3671164578222509,0.18643309689742077,0.30634896253003313,0.11991586563261236,0.39143552059803804,0.1350969880393855,0.14822732948665007,-0.7314048302595608,,False
4.187157431486297,3.193682288007213,0.16268127390675163,1.23788220739895,2.350428324802129,3.089085638466145,3,0.8078630930627966,1.0,0.35205512316822196,0.18665794001126157,0.30634896253003313,0.11969102251877156,0.3907015761707943,0.13509823976113852,0.1482306995164206,-0.7784522902806458,,False
4.196919383876775,3.2761084785438745,0.16915940371115168,1.042056443228323,2.192343539483415,3.1714245278179325,3,0.8074478931518241,1.0,0.3364949387841686,0.1865789348877707,0.30634896253003313,0.11977002764226244,0.3909594687480644,0.13509945684650965,0.14823455119722798,-0.8711201778424377,,False
4.206681336267253,3.181112357779617,0.17464387036901494,0.8473182504622172,2.035180609595743,2.8343327327923244,3,0.8070107091334044,1.0,0.32044645895608037,0.18615897781213442,0.30634896253003313,0.12018998471789871,0.3923303141792615,0.1351006450322283,0.14823876640311062,-0.7661088770622841,,False
4.216443288657731,3.302139082066753,0.1783665949623146,0.9380173377612908,2.0282937196122246,2.695279559697222,3,0.8065595499506782,1.0,0.3039267149461673,0.18535802374455343,0.30634896253003313,0.1209909387854797,0.39494482953771476,0.13510181479129857,0.14824321130556103,-0.9031853409579985,,False
4.226205241048209,3.3576439260128503,0.17979171480571007,1.0841097995345619,2.082845602003369,2.8490163845821375,3,0.8061026524723484,1.0,0.28696031595508553,0.1841331257770008,0.30634896253003313,0.12221583675303233,0.3989432043238952,0.13510298012771263,0.14824774377180341,-0.967824642944886,,False
4.235967193438688,3.2240472714981183,0.1786101241683532,1.0622934265019857,2.2517135188261084,2.9753710439424035,3,0.8056482784988299,1.0,0.2695806407957331,0.18243856043071638,0.30634896253003313,0.12391040209931675,0.4044746914629068,0.13510415729319827,0.1482522204703655,-0.8220243009179827,,False
4.2457291458291655,3.263538548316279,0.17472152623374587,1.040596655519249,2.2033343654272266,3.0481577719742274,3,0.8052045187291239,0.9655172413793104,0.2518311033509786,0.18022606072159603,0.30634896253003313,0.1261229018084371,0.41169684652048577,0.13510536357046926,0.14825650340447813,-0.8728831766527223,,False
4.255491098219644,3.4005788397313514,0.16821304158299433,0.908628779823355,2.1493080829695708,3.0921146188800788,3,0.804746047713325,0.9655172413793104,0.23376646490360953,0.17744518119345132,0.30634896253003313,0.1289037813365818,0.4207743361427073,0.13510661624157388,0.1482604657055296,-1.0314448085961196,,False
4.265253050610122,3.220603634597778,0.15933827806219442,0.8283948690029108,2.16517017243333,3.072900332363537,3,0.8043091032454801,1.0,0.21545415420048264,0.17404382063782886,0.30634896253003313,0.13230514189220427,0.43187723176713433,0.13510793181924596,0.14826399660114425,-0.8348265716731395,,False
4.2750150030006,3.1381774440611165,0.1484988628080537,0.8399270275920816,1.9768548827592445,2.834826938754574,3,0.8039049276110144,1.0,0.19697554170753118,0.16996892849416126,0.30634896253003313,0.13638003403587187,0.4451787037552045,0.1351093255713903,0.1482670055208996,-0.7505942793434527,,False
4.284776955391078,3.3055827189670937,0.13622998331727754,0.7007218787837322,1.9361598980483858,2.7708184767192767,3,0.8035392403223155,1.0,0.17842709827628633,0.16516741935442966,0.30634896253003313,0.14118154317560347,0.46085203621919446,0.13511081132207192,0.14826942532039195,-0.9468247771589746,,False
4.294538907781556,3.2930127887394973,0.1231911180997182,0.7750261591838319,2.001816466329641,2.7784471620404285,3,0.8032168469168902,1.0,0.15992135112021633,0.159587315891122,0.30634896253003313,0.14676164663891114,0.4790668962181429,0.13511240147372805,0.14827121460006842,-0.9432700049459646,,False
4.3043008601720345,3.3021390820667533,0.11016100889994164,0.8290166651722348,1.8648078616906631,2.693064703924807,3,0.8029415579502931,1.0,0.1415875328485603,0.15317913315625675,0.30634896253003313,0.15316982937377638,0.4999848150579595,0.13511410716988353,0.14827235908072295,-0.9653399028140899,,False
4.314062812562512,3.319043392262376,0.09802814332824451,0.8666786434371447,1.9751485896537169,2.7339556682367165,3,0.8027161343348822,1.0,0.12357180419153024,0.14589750588399594,0.30634896253003313,0.1604514566460372,0.5237538763667503,0.13511593850793585,0.14827287198496514,-0.9975140270857394,,False
4.323824764952991,3.2761084785438754,0.08774833518238745,0.8466999945485205,2.1668512417190318,3.111717348679174,3,0.8025422592776547,1.0,0.10603692048509417,0.13770304467763483,0.30634896253003313,0.1686459178523983,0.5505026570340188,0.13511790471740512,0.14827279337354213,-0.9642510547532108,,False
4.333586717343469,3.177668720879277,0.08021255922639375,0.8092754475473534,2.2496048517510308,3.2795600108632557,3,0.8024205363489327,1.0,0.08916120906216585,0.1285643866482922,0.30634896253003313,0.17778457588174093,0.58033353341065,0.13512001423786038,0.14827218840365597,-0.8704004389294953,,False
4.343348669733946,3.2466342381206563,0.0759837902815183,0.7949666671287794,2.0919362327676154,2.9231993166220085,3,0.8023505125239001,1.0,0.07313673288538947,0.11846038165128853,0.30634896253003313,0.1878885808787446,0.6133155448839649,0.13512227465824153,0.14827114451524334,-0.9650514109090069,,False
4.353110622124425,3.2761084785438745,0.07501464285874015,0.7649829495128104,1.8585804919963018,2.7898696385536046,3,0.8023307244089574,1.0,0.05816653848051656,0.10738232798483274,0.30634896253003313,0.1989666345452004,0.6494770959953702,0.1351246925103224,0.14826976760766747,-1.0169721245293815,,False
4.362872574514903,3.302139082066753,0.07662361335277827,0.73515747897219,1.7388472459778046,2.6075397865008116,3,0.8023587653191782,1.0,0.04446092624823339,0.0953361434810383,0.30634896253003313,0.21101281904899483,0.6887988694536807,0.1351272729384219,0.14826817733654615,-1.0663980411347038,,False
4.372634526905381,3.319043392262376,0.0798125013526132,0.6809156476415748,1.708473851278838,2.5335053290779515,3,0.8024313704319309,1.0,0.09230204348071225,0.11390151199144627,0.30634896253003313,0.19244745053858686,0.6281968411096549,0.13513001929077592,0.1482665017291528,-1.0504386233238705,,False
4.382396479295859,3.4695443569727304,0.08364841225237296,0.5700474023649695,1.4844850920350119,2.19489295214116,3,0.8025445169183059,1.0,0.07884542205039913,0.1071503733458619,0.30634896253003313,0.19919858918417122,0.6502342542277832,0.1351329326922182,0.14826487137698202,-1.2307331851132872,,False
4.392158431686337,3.4435137534498526,0.08747160750112988,0.7221866410996256,1.9589528383509482,2.741702275554918,3,0.8026935357548075,1.0,0.06599211332600285,0.09973108809613952,0.30634896253003313,0.20661787443389362,0.6744526657688213,0.1351360116616397,0.1482634135068621,-1.2147139375179712,,False
4.401920384076815,3.1642080475839944,0.09093691954539115,0.7089031502467038,2.0077259579227076,2.852399653932676,3,0.8028732318420256,1.0,0.0538707574661027,0.09162495404667394,0.30634896253003313,0.2147240084833592,0.7009131243991354,0.13513925183146702,0.1482622462512003,-0.9166343062539724,,False
4.411682336467293,3.341630358884914,0.09398138102771651,0.7366586634469519,1.9260203888218448,2.813740686903979,3,0.8030780090970313,1.0,0.04261701945001817,0.08281906461972846,0.30634896253003313,0.22352989791030467,0.7296577604319152,0.13514264581192792,0.1482614734307249,-1.1299198902038463,,False
4.421444288857772,3.253521511921337,0.09677287481446362,0.7916201019043756,2.0442991990480763,2.927231257225739,3,0.8033019973293453,1.0,0.03237192301425529,0.07330744171133853,0.30634896253003313,0.23304152081869461,0.7607060879008142,0.13514618322300223,0.1482611801301037,-1.0474515503621595,,False
4.431206241248249,3.1155904774385785,0.0996523525217237,0.8462976581271877,2.1060933691441592,2.9784089977933217,3,0.8035391779392496,1.0,0.023279720618025856,0.06309215762564743,0.30634896253003313,0.2432568049043857,0.7940513422843332,0.13514985089503082,0.14826142929178282,-0.9102644018220148,,False
4.440968193638728,3.3485176326855943,0.10306422099064769,0.7908806065732485,1.9710142760540839,2.7461854197996836,3,0.8037835057726231,1.0,0.46690072286379847,0.17890455093943364,0.30634896253003313,0.1274444115905995,0.41601058654835626,0.13515363321828108,0.14826225948224606,-0.9298356833103485,,False
4.450730146029206,3.345073995785254,0.1074702880087528,0.7989577375184966,1.9399573945440292,2.6872776897308475,3,0.804029024808344,0.9655172413793104,0.45762480439989206,0.18031570762452848,0.30634896253003313,0.12603325490550465,0.4114042165008112,0.13515751260515324,0.14826368390486827,-0.9290114039908688,,False
4.460492098419683,3.4005788397313514,0.11325583853186132,0.6312375898792559,1.6609046431801795,2.4408350460445476,3,0.8042270726777535,0.9655172413793104,0.44804188985405646,0.18165752863462054,0.30634896253003313,0.1246914338954126,0.4070241755207132,0.13516147001812848,0.1482656906521747,-0.9886348787716867,,False
4.470254050810162,3.3711045993081323,0.12065174343581929,0.7470693945559579,1.7201885278171254,2.5219890032740007,3,0.8043804277128805,1.0,0.4381442702683078,0.18292019650868935,0.30634896253003313,0.12342876602134378,0.40290251026798685,0.13516548551294758,0.14826824411468958,-0.9478216528894894,,False
4.48001600320064,3.3654219428812175,0.1296981196185641,0.8830767771470756,1.981400481111831,2.6552320369482727,3,0.8045186871151282,1.0,0.4279247176115054,0.18409297447232942,0.30634896253003313,0.12225598805770371,0.39907426827247133,0.13516953874976326,0.14827128739958403,-0.9391280054008709,,False
4.489777955591118,3.0937996344817047,0.14025689694905538,1.0183943082368767,2.3245755300009434,2.967190470717439,3,0.8046372328532678,1.0,0.4173766249129861,0.1851641396891028,0.30634896253003313,0.12118482284093032,0.3955777158182799,0.13517360943410486,0.14827474556432874,-0.6333818878193227,,False
4.499539907981596,3.177668720879277,0.15205770894245843,1.1530275412270776,2.6738053464586153,3.5001294456050696,3,0.8047319662736465,0.9655172413793104,0.40649416737238864,0.18612091527442956,0.30634896253003313,0.12022804725560357,0.39245455986754624,0.13517767766269664,0.1482785294409329,-0.7307279608623038,,False
4.509301860372074,3.0171507197739804,0.16475279019848435,1.1123478719233684,2.867228196865571,3.4797439690574157,3,0.8047986972316571,0.9655172413793104,0.3952724866301742,0.18694940201512725,0.30634896253003313,0.11939956051490588,0.38975017094500675,0.13518172416437144,0.14828253981555278,-0.5496488415147476,,False
4.519063812762552,2.914376582141356,0.17796354894669578,1.0067695500733516,2.8290799277578103,3.5163526418748416,3,0.8048301827368867,1.0,0.3837079004224444,0.1876345110143239,0.30634896253003313,0.11871445151570922,0.38751380300193106,0.13518573044132512,0.1482866717348743,-0.4277317821111388,,False
4.52882576515303,2.9573114958598565,0.19131287080580392,0.9712701859359383,2.5935022260490843,3.4663692270323496,3,0.8048291965864172,1.0,0.3717981398209659,0.18815989880776934,0.30634896253003313,0.11818906372226379,0.3857988052127875,0.13518967882880284,0.14829081873180894,-0.47473893927437544,,False
