record_type,members,member_count,persistence_neighbor_score
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""K_plus"", ""Lambda"", ""Upsilon_1S"", ""Xi_minus"", ""muon"", ""neutron"", ""phi_1020"", ""rho_770""]",11,0.004166666666666667
cluster,"[""K_plus"", ""Upsilon_1S"", ""Xi_minus"", ""muon""]",4,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""Lambda"", ""neutron"", ""rho_770""]",6,0.004166666666666667
cluster,"[""K_plus"", ""Xi_minus"", ""muon"", ""omega_782"", ""top""]",5,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""Lambda"", ""Upsilon_1S"", ""neutron"", ""rho_770""]",7,0.004166666666666667
cluster,"[""D0"", ""Delta_1232"", ""K_long"", ""eta"", ""pi0"", ""tau""]",6,0.004166666666666667
cluster,"[""K_plus"", ""Omega_minus"", ""Xi_minus"", ""muon"", ""neutron"", ""omega_782"", ""top""]",7,0.004166666666666667
cluster,"[""D_plus"", ""Ds_plus"", ""Higgs"", ""J_psi"", ""K_short""]",5,0.004166666666666667
cluster,"[""K_long"", ""eta"", ""phi_1020"", ""pi0"", ""tau""]",5,0.004166666666666667
cluster,"[""K_long"", ""eta"", ""phi_1020"", ""pi0"", ""rho_770"", ""tau""]",6,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""K_plus"", ""Lambda"", ""Omega_minus"", ""Sigma_plus"", ""Upsilon_1S"", ""W"", ""Xi_minus"", ""Z"", ""muon"", ""neutron"", ""omega_782"", ""pi_plus"", ""top""]",16,0.004166666666666667
cluster,"[""K_plus"", ""Omega_minus"", ""Sigma_plus"", ""W"", ""Z"", ""muon"", ""neutron"", ""pi_plus""]",8,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""Lambda"", ""omega_782"", ""top""]",6,0.004166666666666667
cluster,"[""D_plus"", ""Higgs"", ""J_psi"", ""K_plus"", ""Omega_minus"", ""Sigma_plus"", ""W"", ""Xi_minus"", ""Z"", ""muon"", ""neutron"", ""pi_plus""]",12,0.004166666666666667
cluster,"[""K_plus"", ""Omega_minus"", ""W"", ""Xi_minus"", ""Z"", ""muon""]",6,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""K_long"", ""Lambda"", ""Upsilon_1S"", ""omega_782"", ""top""]",8,0.004166666666666667
cluster,"[""Ds_plus"", ""K_short"", ""eta"", ""phi_1020"", ""pi0"", ""rho_770""]",6,0.004166666666666667
cluster,"[""D_plus"", ""Delta_1232"", ""Ds_plus"", ""K_plus"", ""K_short"", ""Omega_minus"", ""Sigma_plus"", ""eta"", ""muon"", ""neutron"", ""phi_1020"", ""pi0"", ""pi_plus"", ""rho_770""]",14,0.004166666666666667
cluster,"[""D0"", ""Ds_plus"", ""K_short"", ""eta"", ""neutron"", ""pi0""]",6,0.004166666666666667
cluster,"[""D0"", ""Ds_plus"", ""K_short"", ""Upsilon_1S"", ""eta"", ""neutron"", ""omega_782"", ""pi0"", ""tau"", ""top""]",10,0.004166666666666667
cluster,"[""D0"", ""Upsilon_1S"", ""neutron"", ""omega_782"", ""tau"", ""top""]",6,0.004166666666666667
cluster,"[""D_plus"", ""Delta_1232"", ""Ds_plus"", ""K_plus"", ""K_short"", ""Omega_minus"", ""Sigma_plus"", ""eta"", ""muon"", ""phi_1020"", ""pi0"", ""pi_plus"", ""rho_770""]",13,0.004166666666666667
cluster,"[""Delta_1232"", ""K_plus"", ""Omega_minus""]",3,0.004166666666666667
cluster,"[""B0"", ""B_plus"", ""Bs0"", ""Delta_1232"", ""Higgs"", ""J_psi"", ""K_long"", ""Lambda""]",8,0.004166666666666667
pair,"[""B0"", ""Bs0""]",2,0.9958333333333333
pair,"[""W"", ""Z""]",2,0.9708333333333333
pair,"[""B_plus"", ""Bs0""]",2,0.9625
pair,"[""omega_782"", ""top""]",2,0.9583333333333334
pair,"[""B_plus"", ""B0""]",2,0.9416666666666667
pair,"[""J_psi"", ""Higgs""]",2,0.9166666666666666
pair,"[""pi0"", ""eta""]",2,0.35
pair,"[""muon"", ""K_plus""]",2,0.3375
pair,"[""Sigma_plus"", ""pi_plus""]",2,0.3375
pair,"[""Lambda"", ""Bs0""]",2,0.325
pair,"[""Lambda"", ""B0""]",2,0.32083333333333336
pair,"[""Lambda"", ""B_plus""]",2,0.3
pair,"[""Omega_minus"", ""K_plus""]",2,0.29583333333333334
pair,"[""K_short"", ""Ds_plus""]",2,0.2833333333333333
pair,"[""rho_770"", ""phi_1020""]",2,0.2791666666666667
pair,"[""Xi_minus"", ""K_plus""]",2,0.2375
pair,"[""Upsilon_1S"", ""top""]",2,0.22916666666666666
pair,"[""Sigma_plus"", ""D_plus""]",2,0.225
pair,"[""pi_plus"", ""D_plus""]",2,0.225
pair,"[""Xi_minus"", ""Bs0""]",2,0.22083333333333333
pair,"[""eta"", ""phi_1020""]",2,0.22083333333333333
pair,"[""omega_782"", ""Upsilon_1S""]",2,0.22083333333333333
pair,"[""muon"", ""Omega_minus""]",2,0.21666666666666667
pair,"[""Xi_minus"", ""B0""]",2,0.21666666666666667
pair,"[""Omega_minus"", ""pi_plus""]",2,0.21666666666666667
pair,"[""Xi_minus"", ""B_plus""]",2,0.2
pair,"[""K_short"", ""D_plus""]",2,0.18333333333333332
pair,"[""eta"", ""rho_770""]",2,0.17916666666666667
pair,"[""Delta_1232"", ""phi_1020""]",2,0.175
pair,"[""pi0"", ""phi_1020""]",2,0.175
pair,"[""pi0"", ""Ds_plus""]",2,0.17083333333333334
pair,"[""muon"", ""Sigma_plus""]",2,0.16666666666666666
pair,"[""pi0"", ""D0""]",2,0.16666666666666666
pair,"[""tau"", ""Upsilon_1S""]",2,0.1625
pair,"[""muon"", ""Xi_minus""]",2,0.15833333333333333
pair,"[""Lambda"", ""K_plus""]",2,0.15833333333333333
pair,"[""Sigma_plus"", ""rho_770""]",2,0.15416666666666667
pair,"[""pi0"", ""rho_770""]",2,0.15416666666666667
pair,"[""pi_plus"", ""eta""]",2,0.15416666666666667
pair,"[""phi_1020"", ""D_plus""]",2,0.15416666666666667
pair,"[""muon"", ""D_plus""]",2,0.15
pair,"[""pi0"", ""K_short""]",2,0.15
pair,"[""J_psi"", ""Z""]",2,0.15
pair,"[""B_plus"", ""Z""]",2,0.15
pair,"[""tau"", ""neutron""]",2,0.14583333333333334
pair,"[""Lambda"", ""J_psi""]",2,0.14583333333333334
pair,"[""Xi_minus"", ""Higgs""]",2,0.14583333333333334
pair,"[""rho_770"", ""D_plus""]",2,0.14583333333333334
pair,"[""omega_782"", ""D0""]",2,0.14583333333333334
pair,"[""Z"", ""Higgs""]",2,0.14583333333333334
pair,"[""muon"", ""Lambda""]",2,0.14166666666666666
pair,"[""muon"", ""phi_1020""]",2,0.14166666666666666
pair,"[""tau"", ""pi0""]",2,0.14166666666666666
pair,"[""tau"", ""K_long""]",2,0.14166666666666666
pair,"[""neutron"", ""pi_plus""]",2,0.14166666666666666
pair,"[""Sigma_plus"", ""phi_1020""]",2,0.14166666666666666
pair,"[""Xi_minus"", ""Delta_1232""]",2,0.14166666666666666
pair,"[""K_short"", ""eta""]",2,0.14166666666666666
pair,"[""eta"", ""Ds_plus""]",2,0.14166666666666666
pair,"[""rho_770"", ""D0""]",2,0.14166666666666666
pair,"[""D0"", ""top""]",2,0.14166666666666666
pair,"[""J_psi"", ""W""]",2,0.14166666666666666
pair,"[""tau"", ""omega_782""]",2,0.1375
pair,"[""neutron"", ""Ds_plus""]",2,0.1375
pair,"[""neutron"", ""Upsilon_1S""]",2,0.1375
pair,"[""eta"", ""D0""]",2,0.1375
pair,"[""rho_770"", ""omega_782""]",2,0.1375
pair,"[""Bs0"", ""Z""]",2,0.1375
pair,"[""W"", ""Higgs""]",2,0.1375
pair,"[""neutron"", ""eta""]",2,0.13333333333333333
pair,"[""Sigma_plus"", ""J_psi""]",2,0.13333333333333333
pair,"[""Xi_minus"", ""J_psi""]",2,0.13333333333333333
pair,"[""Delta_1232"", ""eta""]",2,0.13333333333333333
pair,"[""pi_plus"", ""phi_1020""]",2,0.13333333333333333
pair,"[""K_long"", ""D0""]",2,0.13333333333333333
pair,"[""K_long"", ""Upsilon_1S""]",2,0.13333333333333333
pair,"[""B_plus"", ""W""]",2,0.13333333333333333
pair,"[""muon"", ""J_psi""]",2,0.12916666666666668
pair,"[""tau"", ""top""]",2,0.12916666666666668
pair,"[""neutron"", ""rho_770""]",2,0.12916666666666668
pair,"[""neutron"", ""top""]",2,0.12916666666666668
pair,"[""Sigma_plus"", ""Higgs""]",2,0.12916666666666668
pair,"[""Omega_minus"", ""B0""]",2,0.12916666666666668
pair,"[""Delta_1232"", ""K_plus""]",2,0.12916666666666668
pair,"[""K_plus"", ""B0""]",2,0.12916666666666668
pair,"[""K_plus"", ""Bs0""]",2,0.12916666666666668
pair,"[""K_long"", ""omega_782""]",2,0.12916666666666668
pair,"[""rho_770"", ""Upsilon_1S""]",2,0.12916666666666668
pair,"[""muon"", ""rho_770""]",2,0.125
pair,"[""tau"", ""eta""]",2,0.125
pair,"[""neutron"", ""Delta_1232""]",2,0.125
pair,"[""neutron"", ""D_plus""]",2,0.125
pair,"[""Lambda"", ""W""]",2,0.125
pair,"[""Lambda"", ""Z""]",2,0.125
pair,"[""Xi_minus"", ""pi_plus""]",2,0.125
pair,"[""Omega_minus"", ""Delta_1232""]",2,0.125
pair,"[""Omega_minus"", ""J_psi""]",2,0.125
pair,"[""Omega_minus"", ""Bs0""]",2,0.125
pair,"[""pi_plus"", ""Higgs""]",2,0.125
pair,"[""K_plus"", ""B_plus""]",2,0.125
pair,"[""K_short"", ""rho_770""]",2,0.125
pair,"[""phi_1020"", ""D0""]",2,0.125
pair,"[""phi_1020"", ""Ds_plus""]",2,0.125
pair,"[""D_plus"", ""Higgs""]",2,0.125
pair,"[""B0"", ""Z""]",2,0.125
pair,"[""muon"", ""Delta_1232""]",2,0.12083333333333333
pair,"[""muon"", ""B_plus""]",2,0.12083333333333333
pair,"[""muon"", ""Higgs""]",2,0.12083333333333333
pair,"[""tau"", ""B_plus""]",2,0.12083333333333333
pair,"[""neutron"", ""K_short""]",2,0.12083333333333333
pair,"[""neutron"", ""omega_782""]",2,0.12083333333333333
pair,"[""neutron"", ""B0""]",2,0.12083333333333333
pair,"[""Sigma_plus"", ""Delta_1232""]",2,0.12083333333333333
pair,"[""Delta_1232"", ""pi_plus""]",2,0.12083333333333333
pair,"[""pi0"", ""pi_plus""]",2,0.12083333333333333
pair,"[""K_plus"", ""rho_770""]",2,0.12083333333333333
pair,"[""K_plus"", ""top""]",2,0.12083333333333333
pair,"[""K_long"", ""Z""]",2,0.12083333333333333
pair,"[""omega_782"", ""Ds_plus""]",2,0.12083333333333333
pair,"[""phi_1020"", ""Upsilon_1S""]",2,0.12083333333333333
pair,"[""Bs0"", ""Upsilon_1S""]",2,0.12083333333333333
pair,"[""Bs0"", ""W""]",2,0.12083333333333333
pair,"[""muon"", ""neutron""]",2,0.11666666666666667
pair,"[""neutron"", ""Sigma_plus""]",2,0.11666666666666667
pair,"[""neutron"", ""Xi_minus""]",2,0.11666666666666667
pair,"[""neutron"", ""phi_1020""]",2,0.11666666666666667
pair,"[""neutron"", ""D0""]",2,0.11666666666666667
pair,"[""neutron"", ""W""]",2,0.11666666666666667
pair,"[""Lambda"", ""Delta_1232""]",2,0.11666666666666667
pair,"[""Sigma_plus"", ""Z""]",2,0.11666666666666667
pair,"[""Omega_minus"", ""Z""]",2,0.11666666666666667
pair,"[""Omega_minus"", ""Higgs""]",2,0.11666666666666667
pair,"[""pi_plus"", ""rho_770""]",2,0.11666666666666667
pair,"[""pi_plus"", ""J_psi""]",2,0.11666666666666667
pair,"[""K_short"", ""omega_782""]",2,0.11666666666666667
pair,"[""K_short"", ""Higgs""]",2,0.11666666666666667
pair,"[""rho_770"", ""top""]",2,0.11666666666666667
pair,"[""omega_782"", ""B0""]",2,0.11666666666666667
pair,"[""D_plus"", ""J_psi""]",2,0.11666666666666667
pair,"[""B_plus"", ""Upsilon_1S""]",2,0.11666666666666667
pair,"[""B0"", ""Upsilon_1S""]",2,0.11666666666666667
pair,"[""B0"", ""W""]",2,0.11666666666666667
pair,"[""muon"", ""B0""]",2,0.1125
pair,"[""muon"", ""Bs0""]",2,0.1125
pair,"[""tau"", ""B0""]",2,0.1125
pair,"[""neutron"", ""Omega_minus""]",2,0.1125
pair,"[""Lambda"", ""omega_782""]",2,0.1125
pair,"[""Lambda"", ""Upsilon_1S""]",2,0.1125
pair,"[""Lambda"", ""Higgs""]",2,0.1125
pair,"[""Xi_minus"", ""top""]",2,0.1125
pair,"[""Omega_minus"", ""W""]",2,0.1125
pair,"[""Omega_minus"", ""top""]",2,0.1125
pair,"[""Delta_1232"", ""D_plus""]",2,0.1125
pair,"[""Delta_1232"", ""Ds_plus""]",2,0.1125
pair,"[""pi0"", ""B_plus""]",2,0.1125
pair,"[""K_plus"", ""J_psi""]",2,0.1125
pair,"[""K_plus"", ""Higgs""]",2,0.1125
pair,"[""K_short"", ""K_long""]",2,0.1125
pair,"[""K_short"", ""phi_1020""]",2,0.1125
pair,"[""K_short"", ""top""]",2,0.1125
pair,"[""K_long"", ""top""]",2,0.1125
pair,"[""rho_770"", ""Bs0""]",2,0.1125
pair,"[""omega_782"", ""B_plus""]",2,0.1125
pair,"[""omega_782"", ""Bs0""]",2,0.1125
pair,"[""Ds_plus"", ""Z""]",2,0.1125
pair,"[""Bs0"", ""top""]",2,0.1125
pair,"[""tau"", ""Bs0""]",2,0.10833333333333334
pair,"[""neutron"", ""pi0""]",2,0.10833333333333334
pair,"[""neutron"", ""K_plus""]",2,0.10833333333333334
pair,"[""neutron"", ""Z""]",2,0.10833333333333334
pair,"[""Lambda"", ""eta""]",2,0.10833333333333334
pair,"[""Lambda"", ""top""]",2,0.10833333333333334
pair,"[""Sigma_plus"", ""W""]",2,0.10833333333333334
pair,"[""Xi_minus"", ""omega_782""]",2,0.10833333333333334
pair,"[""Omega_minus"", ""rho_770""]",2,0.10833333333333334
pair,"[""Omega_minus"", ""B_plus""]",2,0.10833333333333334
pair,"[""Delta_1232"", ""pi0""]",2,0.10833333333333334
pair,"[""Delta_1232"", ""K_short""]",2,0.10833333333333334
pair,"[""Delta_1232"", ""D0""]",2,0.10833333333333334
pair,"[""pi0"", ""K_long""]",2,0.10833333333333334
pair,"[""pi0"", ""J_psi""]",2,0.10833333333333334
pair,"[""pi0"", ""Higgs""]",2,0.10833333333333334
pair,"[""K_plus"", ""phi_1020""]",2,0.10833333333333334
pair,"[""K_long"", ""Ds_plus""]",2,0.10833333333333334
pair,"[""K_long"", ""W""]",2,0.10833333333333334
pair,"[""rho_770"", ""Ds_plus""]",2,0.10833333333333334
pair,"[""phi_1020"", ""B_plus""]",2,0.10833333333333334
pair,"[""phi_1020"", ""B0""]",2,0.10833333333333334
pair,"[""D0"", ""J_psi""]",2,0.10833333333333334
pair,"[""D0"", ""Upsilon_1S""]",2,0.10833333333333334
pair,"[""D0"", ""Higgs""]",2,0.10833333333333334
pair,"[""Ds_plus"", ""Higgs""]",2,0.10833333333333334
pair,"[""B0"", ""top""]",2,0.10833333333333334
pair,"[""muon"", ""Z""]",2,0.10416666666666667
pair,"[""tau"", ""Lambda""]",2,0.10416666666666667
pair,"[""tau"", ""rho_770""]",2,0.10416666666666667
pair,"[""tau"", ""phi_1020""]",2,0.10416666666666667
pair,"[""neutron"", ""Bs0""]",2,0.10416666666666667
pair,"[""Xi_minus"", ""Z""]",2,0.10416666666666667
pair,"[""Omega_minus"", ""omega_782""]",2,0.10416666666666667
pair,"[""Omega_minus"", ""phi_1020""]",2,0.10416666666666667
pair,"[""Delta_1232"", ""K_long""]",2,0.10416666666666667
pair,"[""K_plus"", ""omega_782""]",2,0.10416666666666667
pair,"[""K_plus"", ""Upsilon_1S""]",2,0.10416666666666667
pair,"[""K_long"", ""eta""]",2,0.10416666666666667
pair,"[""rho_770"", ""B_plus""]",2,0.10416666666666667
pair,"[""rho_770"", ""B0""]",2,0.10416666666666667
pair,"[""D_plus"", ""Z""]",2,0.10416666666666667
pair,"[""Ds_plus"", ""J_psi""]",2,0.10416666666666667
pair,"[""Ds_plus"", ""top""]",2,0.10416666666666667
pair,"[""B_plus"", ""top""]",2,0.10416666666666667
pair,"[""muon"", ""W""]",2,0.1
pair,"[""neutron"", ""J_psi""]",2,0.1
pair,"[""Xi_minus"", ""Upsilon_1S""]",2,0.1
pair,"[""Xi_minus"", ""W""]",2,0.1
pair,"[""Omega_minus"", ""Upsilon_1S""]",2,0.1
pair,"[""K_plus"", ""W""]",2,0.1
pair,"[""K_plus"", ""Z""]",2,0.1
pair,"[""K_short"", ""W""]",2,0.1
pair,"[""K_long"", ""rho_770""]",2,0.1
pair,"[""K_long"", ""D_plus""]",2,0.1
pair,"[""phi_1020"", ""Bs0""]",2,0.1
pair,"[""D_plus"", ""Upsilon_1S""]",2,0.1
pair,"[""muon"", ""eta""]",2,0.09583333333333334
pair,"[""muon"", ""omega_782""]",2,0.09583333333333334
pair,"[""muon"", ""Upsilon_1S""]",2,0.09583333333333334
pair,"[""tau"", ""Delta_1232""]",2,0.09583333333333334
pair,"[""neutron"", ""B_plus""]",2,0.09583333333333334
pair,"[""neutron"", ""Higgs""]",2,0.09583333333333334
pair,"[""Sigma_plus"", ""eta""]",2,0.09583333333333334
pair,"[""Sigma_plus"", ""omega_782""]",2,0.09583333333333334
pair,"[""Xi_minus"", ""rho_770""]",2,0.09583333333333334
pair,"[""Omega_minus"", ""eta""]",2,0.09583333333333334
pair,"[""Delta_1232"", ""Bs0""]",2,0.09583333333333334
pair,"[""Delta_1232"", ""Upsilon_1S""]",2,0.09583333333333334
pair,"[""pi_plus"", ""omega_782""]",2,0.09583333333333334
pair,"[""pi_plus"", ""Bs0""]",2,0.09583333333333334
pair,"[""pi_plus"", ""W""]",2,0.09583333333333334
pair,"[""pi_plus"", ""Z""]",2,0.09583333333333334
pair,"[""K_long"", ""phi_1020""]",2,0.09583333333333334
pair,"[""muon"", ""top""]",2,0.09166666666666666
pair,"[""tau"", ""J_psi""]",2,0.09166666666666666
pair,"[""tau"", ""Z""]",2,0.09166666666666666
pair,"[""Sigma_plus"", ""top""]",2,0.09166666666666666
pair,"[""Xi_minus"", ""pi0""]",2,0.09166666666666666
pair,"[""Xi_minus"", ""phi_1020""]",2,0.09166666666666666
pair,"[""Delta_1232"", ""B0""]",2,0.09166666666666666
pair,"[""pi0"", ""B0""]",2,0.09166666666666666
pair,"[""pi0"", ""Bs0""]",2,0.09166666666666666
pair,"[""pi_plus"", ""B0""]",2,0.09166666666666666
pair,"[""pi_plus"", ""top""]",2,0.09166666666666666
pair,"[""K_short"", ""J_psi""]",2,0.09166666666666666
pair,"[""K_long"", ""J_psi""]",2,0.09166666666666666
pair,"[""eta"", ""D_plus""]",2,0.09166666666666666
pair,"[""eta"", ""B_plus""]",2,0.09166666666666666
pair,"[""eta"", ""Higgs""]",2,0.09166666666666666
pair,"[""D_plus"", ""W""]",2,0.09166666666666666
pair,"[""D_plus"", ""top""]",2,0.09166666666666666
pair,"[""Ds_plus"", ""W""]",2,0.09166666666666666
pair,"[""tau"", ""Xi_minus""]",2,0.0875
pair,"[""tau"", ""Higgs""]",2,0.0875
pair,"[""Lambda"", ""pi0""]",2,0.0875
pair,"[""Lambda"", ""phi_1020""]",2,0.0875
pair,"[""Lambda"", ""D0""]",2,0.0875
pair,"[""Sigma_plus"", ""Upsilon_1S""]",2,0.0875
pair,"[""pi0"", ""Z""]",2,0.0875
pair,"[""pi_plus"", ""B_plus""]",2,0.0875
pair,"[""K_plus"", ""eta""]",2,0.0875
pair,"[""K_short"", ""D0""]",2,0.0875
pair,"[""K_short"", ""Z""]",2,0.0875
pair,"[""eta"", ""B0""]",2,0.0875
pair,"[""J_psi"", ""Bs0""]",2,0.0875
pair,"[""J_psi"", ""top""]",2,0.0875
pair,"[""muon"", ""tau""]",2,0.08333333333333333
pair,"[""muon"", ""D0""]",2,0.08333333333333333
pair,"[""tau"", ""K_plus""]",2,0.08333333333333333
pair,"[""neutron"", ""Lambda""]",2,0.08333333333333333
pair,"[""Delta_1232"", ""B_plus""]",2,0.08333333333333333
pair,"[""Delta_1232"", ""Higgs""]",2,0.08333333333333333
pair,"[""pi0"", ""W""]",2,0.08333333333333333
pair,"[""pi_plus"", ""Upsilon_1S""]",2,0.08333333333333333
pair,"[""eta"", ""J_psi""]",2,0.08333333333333333
pair,"[""omega_782"", ""D_plus""]",2,0.08333333333333333
pair,"[""D0"", ""Z""]",2,0.08333333333333333
pair,"[""Bs0"", ""Higgs""]",2,0.08333333333333333
pair,"[""Higgs"", ""top""]",2,0.08333333333333333
pair,"[""muon"", ""Ds_plus""]",2,0.07916666666666666
pair,"[""neutron"", ""K_long""]",2,0.07916666666666666
pair,"[""Lambda"", ""pi_plus""]",2,0.07916666666666666
pair,"[""Sigma_plus"", ""pi0""]",2,0.07916666666666666
pair,"[""Sigma_plus"", ""B_plus""]",2,0.07916666666666666
pair,"[""Omega_minus"", ""pi0""]",2,0.07916666666666666
pair,"[""K_long"", ""B_plus""]",2,0.07916666666666666
pair,"[""K_long"", ""Higgs""]",2,0.07916666666666666
pair,"[""eta"", ""Bs0""]",2,0.07916666666666666
pair,"[""eta"", ""W""]",2,0.07916666666666666
pair,"[""omega_782"", ""J_psi""]",2,0.07916666666666666
pair,"[""omega_782"", ""Higgs""]",2,0.07916666666666666
pair,"[""D0"", ""Bs0""]",2,0.07916666666666666
pair,"[""D0"", ""W""]",2,0.07916666666666666
pair,"[""muon"", ""pi0""]",2,0.075
pair,"[""tau"", ""Omega_minus""]",2,0.075
pair,"[""Sigma_plus"", ""K_long""]",2,0.075
pair,"[""Xi_minus"", ""eta""]",2,0.075
pair,"[""Xi_minus"", ""D0""]",2,0.075
pair,"[""pi0"", ""K_plus""]",2,0.075
pair,"[""pi0"", ""top""]",2,0.075
pair,"[""K_short"", ""Upsilon_1S""]",2,0.075
pair,"[""eta"", ""Z""]",2,0.075
pair,"[""Ds_plus"", ""Upsilon_1S""]",2,0.075
pair,"[""J_psi"", ""B0""]",2,0.075
pair,"[""B0"", ""Higgs""]",2,0.075
pair,"[""Sigma_plus"", ""B0""]",2,0.07083333333333333
pair,"[""Sigma_plus"", ""Bs0""]",2,0.07083333333333333
pair,"[""rho_770"", ""Higgs""]",2,0.07083333333333333
pair,"[""D0"", ""B_plus""]",2,0.07083333333333333
pair,"[""J_psi"", ""B_plus""]",2,0.07083333333333333
pair,"[""B_plus"", ""Higgs""]",2,0.07083333333333333
pair,"[""tau"", ""pi_plus""]",2,0.06666666666666667
pair,"[""tau"", ""W""]",2,0.06666666666666667
pair,"[""Lambda"", ""rho_770""]",2,0.06666666666666667
pair,"[""Lambda"", ""Ds_plus""]",2,0.06666666666666667
pair,"[""rho_770"", ""J_psi""]",2,0.06666666666666667
pair,"[""pi0"", ""omega_782""]",2,0.0625
pair,"[""pi0"", ""D_plus""]",2,0.0625
pair,"[""K_plus"", ""D0""]",2,0.0625
pair,"[""K_plus"", ""Ds_plus""]",2,0.0625
pair,"[""eta"", ""top""]",2,0.0625
pair,"[""D0"", ""B0""]",2,0.0625
pair,"[""Upsilon_1S"", ""Z""]",2,0.0625
pair,"[""muon"", ""K_short""]",2,0.058333333333333334
pair,"[""Xi_minus"", ""Ds_plus""]",2,0.058333333333333334
pair,"[""tau"", ""Sigma_plus""]",2,0.05416666666666667
pair,"[""Xi_minus"", ""K_long""]",2,0.05416666666666667
pair,"[""Omega_minus"", ""K_long""]",2,0.05416666666666667
pair,"[""Omega_minus"", ""D0""]",2,0.05416666666666667
pair,"[""pi_plus"", ""D0""]",2,0.05416666666666667
pair,"[""K_plus"", ""K_short""]",2,0.05416666666666667
pair,"[""eta"", ""omega_782""]",2,0.05416666666666667
pair,"[""phi_1020"", ""J_psi""]",2,0.05416666666666667
pair,"[""Upsilon_1S"", ""W""]",2,0.05416666666666667
pair,"[""muon"", ""K_long""]",2,0.05
pair,"[""Omega_minus"", ""Ds_plus""]",2,0.05
pair,"[""Delta_1232"", ""omega_782""]",2,0.05
pair,"[""Delta_1232"", ""J_psi""]",2,0.05
pair,"[""pi_plus"", ""Ds_plus""]",2,0.05
pair,"[""K_plus"", ""D_plus""]",2,0.05
pair,"[""K_long"", ""B0""]",2,0.05
pair,"[""Ds_plus"", ""B0""]",2,0.05
pair,"[""Sigma_plus"", ""D0""]",2,0.04583333333333333
pair,"[""Delta_1232"", ""top""]",2,0.04583333333333333
pair,"[""K_long"", ""Bs0""]",2,0.04583333333333333
pair,"[""Ds_plus"", ""B_plus""]",2,0.04583333333333333
pair,"[""Ds_plus"", ""Bs0""]",2,0.04583333333333333
pair,"[""Lambda"", ""D_plus""]",2,0.041666666666666664
pair,"[""pi_plus"", ""K_short""]",2,0.041666666666666664
pair,"[""rho_770"", ""W""]",2,0.041666666666666664
pair,"[""phi_1020"", ""Higgs""]",2,0.041666666666666664
pair,"[""tau"", ""K_short""]",2,0.0375
pair,"[""Xi_minus"", ""D_plus""]",2,0.0375
pair,"[""phi_1020"", ""Z""]",2,0.0375
pair,"[""Lambda"", ""K_short""]",2,0.03333333333333333
pair,"[""Lambda"", ""K_long""]",2,0.03333333333333333
pair,"[""Sigma_plus"", ""Ds_plus""]",2,0.03333333333333333
pair,"[""pi0"", ""Upsilon_1S""]",2,0.03333333333333333
pair,"[""pi_plus"", ""K_long""]",2,0.03333333333333333
pair,"[""rho_770"", ""Z""]",2,0.03333333333333333
pair,"[""phi_1020"", ""W""]",2,0.03333333333333333
pair,"[""muon"", ""pi_plus""]",2,0.029166666666666667
pair,"[""Sigma_plus"", ""K_plus""]",2,0.029166666666666667
pair,"[""Omega_minus"", ""D_plus""]",2,0.029166666666666667
pair,"[""Upsilon_1S"", ""Higgs""]",2,0.029166666666666667
pair,"[""K_short"", ""B_plus""]",2,0.025
pair,"[""K_short"", ""Bs0""]",2,0.025
pair,"[""D_plus"", ""B0""]",2,0.025
pair,"[""Xi_minus"", ""K_short""]",2,0.020833333333333332
pair,"[""K_plus"", ""K_long""]",2,0.020833333333333332
pair,"[""K_short"", ""B0""]",2,0.020833333333333332
pair,"[""D_plus"", ""Bs0""]",2,0.020833333333333332
pair,"[""J_psi"", ""Upsilon_1S""]",2,0.020833333333333332
pair,"[""D_plus"", ""B_plus""]",2,0.016666666666666666
pair,"[""Delta_1232"", ""W""]",2,0.0125
pair,"[""omega_782"", ""Z""]",2,0.0125
pair,"[""D0"", ""D_plus""]",2,0.0125
pair,"[""tau"", ""D_plus""]",2,0.008333333333333333
pair,"[""Lambda"", ""Sigma_plus""]",2,0.008333333333333333
pair,"[""Omega_minus"", ""K_short""]",2,0.008333333333333333
pair,"[""Delta_1232"", ""Z""]",2,0.008333333333333333
pair,"[""omega_782"", ""phi_1020""]",2,0.008333333333333333
pair,"[""phi_1020"", ""top""]",2,0.008333333333333333
pair,"[""D_plus"", ""Ds_plus""]",2,0.008333333333333333
pair,"[""Lambda"", ""Omega_minus""]",2,0.004166666666666667
pair,"[""Sigma_plus"", ""Xi_minus""]",2,0.004166666666666667
pair,"[""Sigma_plus"", ""Omega_minus""]",2,0.004166666666666667
pair,"[""Sigma_plus"", ""K_short""]",2,0.004166666666666667
pair,"[""Xi_minus"", ""Omega_minus""]",2,0.004166666666666667
pair,"[""Delta_1232"", ""rho_770""]",2,0.004166666666666667
pair,"[""eta"", ""Upsilon_1S""]",2,0.004166666666666667
pair,"[""omega_782"", ""W""]",2,0.004166666666666667
pair,"[""W"", ""top""]",2,0.004166666666666667
pair,"[""Z"", ""top""]",2,0.004166666666666667
