peak_rank,peak_base,peak_score,expression,n,constant_value,absolute_error,relative_error,match_rank_for_peak
82,17.463412682536507,0.0414295553999114,e^n,19,178482300.96318707,178482283.4997744,10220355.364920026,135
82,17.463412682536507,0.0414295553999114,pi^n,17,282844563.5865329,282844546.1231202,16196407.384105744,136
82,17.463412682536507,0.0414295553999114,e^n,20,485165195.40978974,485165177.94637704,27781807.987137843,137
82,17.463412682536507,0.0414295553999114,pi^n,18,888582403.0712627,888582385.6078501,50882516.594046734,138
82,17.463412682536507,0.0414295553999114,pi^n,19,2791563949.5978436,2791563932.134431,159852142.46961063,139
82,17.463412682536507,0.0414295553999114,pi^n,20,8769956796.082693,8769956778.61928,502190318.58471036,140
83,34.03920784156831,0.0436782837130053,n*pi,11,34.55751918948772,0.5183113479194077,0.015226892186558216,1
83,34.03920784156831,0.0436782837130053,n*e,13,35.337663769967584,1.298455928399271,0.03814589148028323,2
83,34.03920784156831,0.0436782837130053,n*e,12,32.61938194150854,1.4198259000597702,0.04171148478743075,3
83,34.03920784156831,0.0436782837130053,n*phi,20,32.3606797749979,1.678528066570415,0.04931160779013825,4
83,34.03920784156831,0.0436782837130053,n*pi,10,31.41592653589793,2.623281305670382,0.07706646164858334,5
83,34.03920784156831,0.0436782837130053,pi^n,3,31.006276680299816,3.032931161268497,0.08910110879738846,6
83,34.03920784156831,0.0436782837130053,n*phi,19,30.742645786248005,3.296562055320308,0.09684602740063128,7
83,34.03920784156831,0.0436782837130053,n*pi,12,37.69911184307752,3.6599040015092044,0.10752024602169999,8
83,34.03920784156831,0.0436782837130053,n*e,14,38.05594559842663,4.016737756858319,0.11800326774799742,9
83,34.03920784156831,0.0436782837130053,n*e,11,29.901100113049495,4.138107728518818,0.12156886105514494,10
83,34.03920784156831,0.0436782837130053,n*phi,18,29.12461179749811,4.914596044070205,0.14438044701112443,11
83,34.03920784156831,0.0436782837130053,phi^n,7,29.03444185374864,5.004765987819674,0.1470294494253156,12
83,34.03920784156831,0.0436782837130053,n*pi,9,28.274333882308138,5.764873959260175,0.169359815483725,13
83,34.03920784156831,0.0436782837130053,n*phi,17,27.50657780874821,6.5326300328201015,0.19191486662161755,14
83,34.03920784156831,0.0436782837130053,n*e,15,40.77422742688567,6.73501958531736,0.1978606440157114,15
83,34.03920784156831,0.0436782837130053,n*pi,13,40.840704496667314,6.801496655099001,0.19981359985684174,16
83,34.03920784156831,0.0436782837130053,n*e,10,27.18281828459045,6.856389556977863,0.20142623732285903,17
83,34.03920784156831,0.0436782837130053,n*phi,16,25.88854381999832,8.150664021569995,0.2394492862321106,18
83,34.03920784156831,0.0436782837130053,n*pi,8,25.132741228718345,8.906466612849968,0.2616531693188667,19
83,34.03920784156831,0.0436782837130053,n*e,16,43.49250925534472,9.453301413776408,0.27771802028342557,20
83,34.03920784156831,0.0436782837130053,n*e,9,24.464536456131405,9.574671385436908,0.28128361359057313,21
83,34.03920784156831,0.0436782837130053,n*phi,15,24.270509831248425,9.768698010319888,0.28698370584260363,22
83,34.03920784156831,0.0436782837130053,n*pi,14,43.982297150257104,9.94308930868879,0.2921069536919833,23
83,34.03920784156831,0.0436782837130053,n*phi,14,22.65247584249853,11.386731999069784,0.3345181254530968,24
83,34.03920784156831,0.0436782837130053,n*pi,7,21.991148575128552,12.048059266439761,0.3539465231540083,25
83,34.03920784156831,0.0436782837130053,n*e,17,46.21079108380377,12.171583242235457,0.3575753965511398,26
83,34.03920784156831,0.0436782837130053,n*e,8,21.74625462767236,12.292953213895952,0.3611409898582872,27
83,34.03920784156831,0.0436782837130053,phi^n,8,46.978713763747805,12.939505922179492,0.38013534223255063,28
83,34.03920784156831,0.0436782837130053,n*phi,13,21.034441853748632,13.004765987819681,0.38205254506358993,29
83,34.03920784156831,0.0436782837130053,n*pi,15,47.12388980384689,13.08468196227858,0.3844003075271249,30
83,34.03920784156831,0.0436782837130053,e^n,3,20.085536923187664,13.953670918380649,0.4099293668444474,31
83,34.03920784156831,0.0436782837130053,n*phi,12,19.41640786499874,14.622799976569574,0.42958696467408297,32
83,34.03920784156831,0.0436782837130053,n*e,18,48.92907291226281,14.889865070694498,0.4374327728188538,33
83,34.03920784156831,0.0436782837130053,n*e,7,19.027972799213316,15.011235042354997,0.4409983661260013,34
83,34.03920784156831,0.0436782837130053,n*pi,6,18.84955592153876,15.189651920029554,0.44623987698915,35
83,34.03920784156831,0.0436782837130053,phi^n,6,17.944271909999163,16.09493593156915,0.4728352083421339,36
83,34.03920784156831,0.0436782837130053,n*pi,16,50.26548245743669,16.226274615868377,0.47669366136226665,37
83,34.03920784156831,0.0436782837130053,n*phi,11,17.798373876248846,16.240833965319467,0.477121384284576,38
83,34.03920784156831,0.0436782837130053,n*e,19,51.64735474072186,17.608146899153546,0.517290149086568,39
83,34.03920784156831,0.0436782837130053,n*e,6,16.30969097075427,17.72951687081404,0.5208557423937153,40
83,34.03920784156831,0.0436782837130053,n*phi,10,16.18033988749895,17.858867954069364,0.5246558038950692,41
83,34.03920784156831,0.0436782837130053,n*pi,5,15.707963267948966,18.331244573619347,0.5385332308242917,42
83,34.03920784156831,0.0436782837130053,n*pi,17,53.40707511102649,19.367867269458173,0.5689870151974085,43
83,34.03920784156831,0.0436782837130053,n*phi,9,14.562305898749054,19.47690194281926,0.5721902235055623,44
83,34.03920784156831,0.0436782837130053,n*e,20,54.3656365691809,20.326428727612587,0.597147525354282,45
83,34.03920784156831,0.0436782837130053,n*e,5,13.591409142295225,20.447798699273086,0.6007131186614295,46
83,34.03920784156831,0.0436782837130053,e^n,4,54.59815003314423,20.558942191575916,0.6039782796140619,47
83,34.03920784156831,0.0436782837130053,n*phi,8,12.94427190999916,21.094935931569154,0.6197246431160554,48
83,34.03920784156831,0.0436782837130053,n*pi,4,12.566370614359172,21.47283722720914,0.6308265846594333,49
83,34.03920784156831,0.0436782837130053,n*pi,18,56.548667764616276,22.509459923047963,0.6612803690325499,50
83,34.03920784156831,0.0436782837130053,n*phi,7,11.326237921249264,22.712969920319047,0.6672590627265483,51
83,34.03920784156831,0.0436782837130053,phi^n,5,11.090169943749476,22.949037897818837,0.6741942410831817,52
83,34.03920784156831,0.0436782837130053,n*e,4,10.87312731383618,23.166080527732134,0.6805704949291437,53
83,34.03920784156831,0.0436782837130053,pi^n,2,9.869604401089358,24.169603440478955,0.7100518776163556,54
83,34.03920784156831,0.0436782837130053,n*phi,6,9.70820393249937,24.331003909068944,0.7147934823370414,55
83,34.03920784156831,0.0436782837130053,n*pi,3,9.42477796076938,24.614429880798934,0.723119938494575,56
83,34.03920784156831,0.0436782837130053,n*pi,19,59.690260418206066,25.651052576637753,0.7535737228676915,57
83,34.03920784156831,0.0436782837130053,n*e,3,8.154845485377136,25.884362356191176,0.7604278711968576,58
83,34.03920784156831,0.0436782837130053,n*phi,5,8.090169943749475,25.94903789781884,0.7623279019475346,59
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),20,7.926654595212022,26.112553246356292,0.76713163737224,60
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),19,7.7259472181866515,26.313260623381662,0.7730279960054827,61
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),18,7.519884823893001,26.519323017675312,0.7790816737306736,62
83,34.03920784156831,0.0436782837130053,e^n,2,7.3890560989306495,26.650151742637664,0.7829251452230562,63
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),17,7.308014443816219,26.731193397752094,0.7853059778056365,64
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),16,7.0898154036220635,26.94939243794625,0.7917162045421029,65
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),15,6.864684246478267,27.174523595090047,0.7983300822266731,66
83,34.03920784156831,0.0436782837130053,phi^n,4,6.854101966249686,27.185105875318627,0.7986409672589522,67
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),14,6.631915043956542,27.40729279761177,0.8051683495449116,68
83,34.03920784156831,0.0436782837130053,n*phi,4,6.47213595499958,27.567071886568733,0.8098623215580276,69
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),13,6.390673242833443,27.64853459873487,0.8122555239070746,70
83,34.03920784156831,0.0436782837130053,n*pi,2,6.283185307179586,27.756022534388727,0.8154132923297167,71
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),12,6.139960247678931,27.89924759388938,0.8196209419368191,72
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),11,5.878564381674128,28.160643459894185,0.8273002001387562,73
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),10,5.604991216397929,28.434216625170386,0.8353372016621029,74
83,34.03920784156831,0.0436782837130053,n*e,2,5.43656365691809,28.602644184650224,0.8402852474645718,75
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),9,5.317361552716548,28.721846288851765,0.8437871534065772,76
83,34.03920784156831,0.0436782837130053,n*pi,20,62.83185307179586,28.79264523022755,0.8458670767028333,77
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),8,5.0132565492620005,29.025951292306313,0.8527211158204491,78
83,34.03920784156831,0.0436782837130053,n*phi,3,4.854101966249685,29.185105875318627,0.8573967411685207,79
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),7,4.689472099834751,29.34973574173356,0.8622332187734398,80
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),6,4.3416075273496055,29.697600314218707,0.8724527448594829,81
83,34.03920784156831,0.0436782837130053,phi^n,3,4.23606797749979,29.803139864068523,0.8755532738242295,82
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),5,3.963327297606011,30.075880543962302,0.88356581868612,83
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),4,3.5449077018110318,30.494300139757282,0.8958581022710514,84
83,34.03920784156831,0.0436782837130053,n*phi,2,3.23606797749979,30.803139864068523,0.9049311607790138,85
83,34.03920784156831,0.0436782837130053,n*pi,1,3.141592653589793,30.89761518797852,0.9077066461648583,86
83,34.03920784156831,0.0436782837130053,pi^n,1,3.141592653589793,30.89761518797852,0.9077066461648583,87
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),3,3.0699801238394655,30.96922771772885,0.9098104709684096,88
83,34.03920784156831,0.0436782837130053,n*e,1,2.718281828459045,31.32092601310927,0.920142623732286,89
83,34.03920784156831,0.0436782837130053,e^n,1,2.718281828459045,31.32092601310927,0.920142623732286,90
83,34.03920784156831,0.0436782837130053,phi^n,2,2.618033988749895,31.42117385281842,0.9230876934347227,91
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),2,2.5066282746310002,31.53257956693731,0.9263605579102245,92
83,34.03920784156831,0.0436782837130053,sqrt(n*pi),1,1.7724538509055159,32.2667539906628,0.9479290511355257,93
83,34.03920784156831,0.0436782837130053,n*phi,1,1.618033988749895,32.42117385281842,0.952465580389507,94
83,34.03920784156831,0.0436782837130053,phi^n,1,1.618033988749895,32.42117385281842,0.952465580389507,95
83,34.03920784156831,0.0436782837130053,phi^n,9,76.01315561749645,41.97394777592814,1.2331058928072354,96
83,34.03920784156831,0.0436782837130053,pi^n,4,97.40909103400242,63.3698831924341,1.8616732647652126,97
83,34.03920784156831,0.0436782837130053,phi^n,10,122.99186938124426,88.95266153967594,2.613241235039786,98
83,34.03920784156831,0.0436782837130053,e^n,5,148.41315910257657,114.37395126100826,3.3600650107179058,99
83,34.03920784156831,0.0436782837130053,phi^n,11,199.0050249987407,164.9658171571724,4.846347127847022,100
83,34.03920784156831,0.0436782837130053,pi^n,5,306.0196847852814,271.9804769437131,7.990211705560712,101
