base,score,prominence,width,rank
18.244368873774757,0.0371113445082005,0.0182765608080432,0.06833366673334496,103
10.961952390478094,0.0351004376980777,0.018197588652608,0.019523904780955448,104
2.2542908581716343,0.0351333536820342,0.0181915635007333,0.019523904780955892,105
14.271254250850168,0.0362611342207119,0.0181828297088143,0.039047809561910896,106
4.2457291458291655,0.0409125094845245,0.018065376467411895,0.019523904780956336,107
23.95511102220444,0.044681528299017,0.0179969566141803,0.3123824764952978,108
9.81004200840168,0.0383229668275647,0.0178258336947215,0.01952390478095367,109
13.23648729745949,0.0320073252173384,0.0173516221571544,0.06833366673334673,110
30.14418883776755,0.0416649184297994,0.017234514268478,0.1854770954190812,111
1.6685737147429485,0.0356190732950947,0.0172253820301307,0.029285857171434282,112
4.743588717743548,0.0333933737222791,0.017113741624487103,0.019523904780956336,113
8.58003600720144,0.037402084591268,0.0170975245280719,0.019523904780955448,114
26.41512302460492,0.0499310438447962,0.017039262858959403,0.07809561912382534,115
9.468373674734949,0.0360988023393797,0.017023809766230996,0.02928585717143406,116
11.576955391078217,0.0509556753020338,0.0168875570357188,0.02928585717143406,117
7.037647529505901,0.033700969872217,0.016786581595037996,0.03904780956191267,118
10.864332866573314,0.039735322980945,0.0167644859401227,0.04880976195238951,119
5.6026405281056215,0.0367003689025461,0.0166492252627403,0.019523904780956336,120
5.270734146829366,0.0389654012044037,0.016642659836773897,0.019523904780956336,121
2.2738147629525907,0.0321568464627793,0.016239360555887896,0.03904780956191267,122
23.418203640728144,0.0394828223733539,0.016123951560792098,0.019523904780957224,123
1.7369073814762952,0.0354060364610492,0.0160766039583391,0.03904780956191223,124
30.339427885577116,0.042342465141958,0.015471913115765096,0.06833366673335206,125
38.041608321664334,0.0374660814406948,0.015359293382626097,0.16595319063812752,126
35.95255051010202,0.0335368242033872,0.015192925890220602,0.17571514302860436,127
10.649569913982797,0.0398994581049163,0.015037080244701295,0.05857171434286812,128
4.099299859971994,0.1212051205185227,0.014956954641351591,0.019523904780956336,129
10.180996199239846,0.0369089452758663,0.0148873141989062,0.01952390478095367,130
10.913142628525703,0.0377579391399174,0.0147871020990951,0.02928585717143406,131
17.14126825365073,0.040749078448845,0.014639763426953396,0.048809761952391284,132
1.629525905181036,0.0293014282357713,0.0145904019188306,0.019523904780956114,133
7.789317863572714,0.0323188759509663,0.014520917685974702,0.03904780956191267,134
16.194358871774355,0.0335882870260036,0.014403408241528803,0.02928585717143406,135
