variant,base,top_4_symmetry_score
finite_lifetime_only,10.676676676676676,0.027686341718996182
finite_lifetime_only,10.725525525525525,0.025572322053919194
finite_lifetime_only,10.774374374374373,0.024367919036811347
finite_lifetime_only,10.823223223223222,0.025146557877906473
finite_lifetime_only,10.87207207207207,0.036046233273115943
finite_lifetime_only,10.920920920920919,0.03744632086032645
finite_lifetime_only,10.96976976976977,0.03470182152201974
finite_lifetime_only,11.018618618618618,0.03211977733836037
finite_lifetime_only,11.067467467467466,0.02936089893996963
finite_lifetime_only,11.116316316316315,0.026891501217477812
finite_lifetime_only,11.165165165165163,0.03867563726998447
finite_lifetime_only,11.214014014014012,0.03539901477453255
finite_lifetime_only,11.262862862862862,0.030787729500862705
finite_lifetime_only,11.31171171171171,0.03015393875966861
finite_lifetime_only,11.36056056056056,0.02848923328343972
finite_lifetime_only,11.409409409409408,0.02151177181667511
finite_lifetime_only,11.458258258258256,0.021429529758279667
finite_lifetime_only,11.507107107107105,0.0519052554182278
finite_lifetime_only,11.555955955955955,0.04134899546014573
finite_lifetime_only,11.604804804804804,0.035832768513182074
finite_lifetime_only,11.653653653653652,0.03407774313849657
finite_lifetime_only,11.702502502502501,0.061311623626643406
finite_lifetime_only,11.75135135135135,0.01777466947949847
finite_lifetime_only,11.800200200200198,0.02558727031442786
finite_lifetime_only,11.849049049049048,0.014871247669174668
finite_lifetime_only,11.897897897897897,0.02488425150128199
finite_lifetime_only,11.946746746746745,0.023963459055195518
finite_lifetime_only,11.995595595595594,0.029457032070975428
finite_lifetime_only,12.044444444444443,0.027986882427200422
finite_lifetime_only,12.093293293293291,0.02935384387271485
finite_lifetime_only,12.142142142142141,0.030849703749132023
finite_lifetime_only,12.19099099099099,0.03860232515572688
finite_lifetime_only,12.239839839839838,0.02311913153754583
finite_lifetime_only,12.288688688688687,0.01888683524909557
finite_lifetime_only,12.337537537537536,0.019628416128686724
finite_lifetime_only,12.386386386386384,0.02039562479304098
finite_lifetime_only,12.435235235235234,0.0206169797186731
finite_lifetime_only,12.484084084084083,0.02694982399880821
finite_lifetime_only,12.532932932932932,0.01775577342226069
finite_lifetime_only,12.58178178178178,0.018096603394859984
finite_lifetime_only,12.630630630630629,0.01930240053254489
finite_lifetime_only,12.679479479479477,0.02057147846545152
finite_lifetime_only,12.728328328328328,0.021333527728792236
finite_lifetime_only,12.777177177177176,0.021723891255191204
finite_lifetime_only,12.826026026026025,0.022056223688099882
finite_lifetime_only,12.874874874874873,0.03525578442519036
finite_lifetime_only,12.923723723723722,0.026762250261528973
finite_lifetime_only,12.97257257257257,0.02688756301243671
finite_lifetime_only,13.02142142142142,0.02988250389156552
finite_lifetime_only,13.070270270270269,0.03361792502314702
finite_lifetime_only,13.119119119119118,0.03752647471347864
finite_lifetime_only,13.167967967967966,0.04216934141279996
finite_lifetime_only,13.216816816816815,0.03091276888382362
finite_lifetime_only,13.265665665665663,0.013403522388880153
finite_lifetime_only,13.314514514514514,0.013649395022538917
finite_lifetime_only,13.363363363363362,0.022923546581792006
finite_lifetime_only,13.41221221221221,0.023571033826100124
finite_lifetime_only,13.46106106106106,0.0242516308755026
finite_lifetime_only,13.509909909909908,0.015422865314987077
finite_lifetime_only,13.558758758758756,0.015311330855690367
finite_lifetime_only,13.607607607607607,0.01784588327871308
finite_lifetime_only,13.656456456456455,0.018319092268175293
finite_lifetime_only,13.705305305305304,0.02209756698602955
finite_lifetime_only,13.754154154154152,0.01787066133236394
finite_lifetime_only,13.803003003003,0.03285922971393902
finite_lifetime_only,13.851851851851851,0.0190232801916708
finite_lifetime_only,13.9007007007007,0.019493281992928355
finite_lifetime_only,13.949549549549548,0.035814881912027634
finite_lifetime_only,13.998398398398397,0.034461091185996426
finite_lifetime_only,14.047247247247245,0.040611093173954914
finite_lifetime_only,14.096096096096094,0.0418684450780776
finite_lifetime_only,14.144944944944944,0.04319776905984162
finite_lifetime_only,14.193793793793793,0.014832659616652106
finite_lifetime_only,14.242642642642641,0.014871914493915804
finite_lifetime_only,14.29149149149149,0.03721403745228428
finite_lifetime_only,14.340340340340338,0.03735813787995586
finite_lifetime_only,14.389189189189187,0.01767766289800415
finite_lifetime_only,14.438038038038037,0.017212460176983437
finite_lifetime_only,14.486886886886886,0.03770740775580263
finite_lifetime_only,14.535735735735734,0.03635491587105805
finite_lifetime_only,14.584584584584583,0.035103203102685866
finite_lifetime_only,14.633433433433432,0.03394140360821213
finite_lifetime_only,14.68228228228228,0.032961110182779085
finite_lifetime_only,14.73113113113113,0.02213273707984734
finite_lifetime_only,14.779979979979979,0.04103434995864215
finite_lifetime_only,14.828828828828827,0.04053241456697791
finite_lifetime_only,14.877677677677676,0.04004537871977668
finite_lifetime_only,14.926526526526525,0.08240786427178959
finite_lifetime_only,14.975375375375373,0.08816110744261277
finite_lifetime_only,15.024224224224223,0.0876633053930931
finite_lifetime_only,15.073073073073072,0.027639029218980215
finite_lifetime_only,15.12192192192192,0.02800338510242538
finite_lifetime_only,15.170770770770769,0.028105739856242155
finite_lifetime_only,15.219619619619618,0.01617158313118601
finite_lifetime_only,15.268468468468466,0.027167688048590724
finite_lifetime_only,15.317317317317316,0.03199448359069699
finite_lifetime_only,15.366166166166165,0.0231591575081068
finite_lifetime_only,15.415015015015014,0.01603366159242153
finite_lifetime_only,15.463863863863862,0.016220480895437553
finite_lifetime_only,15.51271271271271,0.016645987946880502
finite_lifetime_only,15.56156156156156,0.017120654896007045
finite_lifetime_only,15.61041041041041,0.06166965446630913
finite_lifetime_only,15.659259259259258,0.035445217249948466
finite_lifetime_only,15.708108108108107,0.024704097841544252
finite_lifetime_only,15.756956956956955,0.024731259575872837
finite_lifetime_only,15.805805805805804,0.024758335729243155
finite_lifetime_only,15.854654654654652,0.014666396755172027
finite_lifetime_only,15.903503503503503,0.021245547768695583
finite_lifetime_only,15.952352352352351,0.032094326207795586
finite_lifetime_only,16.0012012012012,0.032053822703946376
finite_lifetime_only,16.05005005005005,0.0332477892232218
finite_lifetime_only,16.0988988988989,0.03391727976914544
finite_lifetime_only,16.147747747747747,0.0339530045651704
finite_lifetime_only,16.196596596596596,0.03357982418078149
finite_lifetime_only,16.245445445445444,0.032714150378986
finite_lifetime_only,16.294294294294293,0.03203052462449982
finite_lifetime_only,16.34314314314314,0.03082477564561917
finite_lifetime_only,16.39199199199199,0.029712025254037554
finite_lifetime_only,16.44084084084084,0.02868190918109448
finite_lifetime_only,16.48968968968969,0.02772554808757391
finite_lifetime_only,16.53853853853854,0.0370648594468337
finite_lifetime_only,16.587387387387388,0.03663520321936746
finite_lifetime_only,16.636236236236236,0.034627692033862054
finite_lifetime_only,16.685085085085085,0.032154615176676275
finite_lifetime_only,16.733933933933933,0.03581152333735209
finite_lifetime_only,16.782782782782782,0.036703945349346026
finite_lifetime_only,16.83163163163163,0.03763720911585429
finite_lifetime_only,16.88048048048048,0.025489431104348467
finite_lifetime_only,16.929329329329327,0.026320771359987213
finite_lifetime_only,16.978178178178176,0.027473663312778042
finite_lifetime_only,17.027027027027025,0.02872573485033162
finite_lifetime_only,17.075875875875877,0.03009036524326579
finite_lifetime_only,17.124724724724725,0.03158345350538135
finite_lifetime_only,17.173573573573574,0.033224040887854876
finite_lifetime_only,17.222422422422422,0.021394255841277673
finite_lifetime_only,17.27127127127127,0.021232022072699905
finite_lifetime_only,17.32012012012012,0.021072991851481
finite_lifetime_only,17.368968968968968,0.020917070601290992
finite_lifetime_only,17.417817817817816,0.02076416743558004
finite_lifetime_only,17.466666666666665,0.018247702760541985
finite_lifetime_only,17.515515515515514,0.018148787761752636
finite_lifetime_only,17.564364364364362,0.025970066519580403
finite_lifetime_only,17.61321321321321,0.025805373655946637
finite_lifetime_only,17.66206206206206,0.02509806379602816
finite_lifetime_only,17.710910910910908,0.024431544536326934
finite_lifetime_only,17.759759759759756,0.023802383845469677
finite_lifetime_only,17.80860860860861,0.02320752421851437
finite_lifetime_only,17.857457457457457,0.022354467465266967
finite_lifetime_only,17.906306306306305,0.09608357529923486
finite_lifetime_only,17.955155155155154,0.0570953720680528
finite_lifetime_only,18.004004004004003,0.05478414859671422
finite_lifetime_only,18.05285285285285,0.051389004452586345
finite_lifetime_only,18.1017017017017,0.03526326266359363
